name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
Chemistry Olympiad (USNCO),"National chemistry competition for high school students. Local, national, and international levels. Tests conceptual understanding, problem-solving, and laboratory skills in chemistry. Top 20 attend study camp.",https://www.acs.org/content/acs/en/education/students/highschool/olympiad.html,American Chemical Society,Competition,"Chemistry, Problem Solving, Laboratory Skills",9-12,Free local exams,In-Person,"School year preparation, exam days",Advanced,Medium,March annually,None,N/A,No,None,Free,False,True,False,Low,True,Yes,Low,National,No,Low,Low
USA Biology Olympiad (USABO),"National biology competition for high school students with open, semifinal, and national finals. Tests broad biological knowledge and experimental design. Top students represent USA at International Biology Olympiad.",https://www.usabo-trc.org/,Center for Excellence in Education,Competition,"Biology, Life Sciences, Ecology, Genetics",9-12,School registration fee,In-Person,"School year preparation, exam days",Advanced,Low,January registration,Low,Fee waivers available,Yes,Low,$50-$100,False,True,False,Low,True,Yes,Low,National,No,Low,None
Project Euler,Free online platform with mathematical and computational programming problems. Over 700 problems requiring both mathematical insight and programming. Self-paced progression with increasing difficulty.,https://projecteuler.net/,Project Euler,Program,"Mathematics, Computer Science, Programming",9-12,Free,Virtual,"Self-paced, flexible",Intermediate-Advanced,Low,No deadline - ongoing,None,N/A,No,None,Free,False,True,True,Low,True,No,High,International,No,Low,None
MathKangaroo Competition,International mathematics competition for students in grades 1-12. Multiple-choice format testing logical thinking and problem-solving. Administered annually in schools worldwide.,https://www.mathkangaroo.org/,Math Kangaroo,Competition,"Mathematics, Logic, Problem Solving",1-12,$20-$25 per student,In-Person,75 minutes exam,Beginner-Intermediate,Low,January registration,Low,Limited waivers,Yes,Low,$50-$100,False,True,False,Low,True,Yes,Low,International,No,Low,None
LeetCode - Coding Competition Platform,Online platform for practicing coding interview problems and participating in weekly contests. Free tier with extensive problem library. Tracks progress and provides company-specific problem sets.,https://leetcode.com/,LeetCode,Program,"Computer Science, Programming, Algorithms",9-12,"Free tier, $35/month premium",Virtual,"Self-paced, weekly contests",Intermediate-Advanced,Low,Weekly contests,None,Free tier available,No,None,Free to $100-$500,False,True,True,Low,True,No,High,International,No,Medium,Low
International Mathematical Olympiad (IMO) Preparation,"Pathway to IMO through AMC, AIME, and USA(J)MO competitions. Most prestigious international mathematics competition for high school students. Free participation, year-long preparation programs available.",https://www.maa.org/math-competitions/international-mathematical-olympiad-imo,Mathematical Association of America,Competition,"Mathematics, Proof Writing, Problem Solving",9-12,Free qualification exams,In-Person,"Multi-year preparation, summer training",Advanced,High,Qualification through AMC/AIME,Low,Training camp fully funded,No,Low,Free,False,True,False,Low,True,Yes,Low,National to International,No,High,High
CyberPatriot - National Youth Cyber Defense Competition,Largest youth cybersecurity competition. Teams compete in virtual environments securing networks and systems. Multiple divisions for middle and high school. National finals in Maryland.,https://www.uscyberpatriot.org/,Air Force Association,Competition,"Cybersecurity, Computer Science, Networking",6-12,Registration fee per team,Virtual with in-person finals,"School year preparation, competition rounds",Intermediate-Advanced,High,July registration,Medium,Scholarships for nationals,Yes,Low,$100-$500,False,True,True,Medium,True,Optional for finals,High,National,No,High,Medium
HackerRank - Competitive Programming and Challenges,"Platform offering coding challenges, competitions, and certifications. Free access to practice problems in algorithms, data structures, AI, and more. Regular competitions with prizes.",https://www.hackerrank.com/,HackerRank,Program,"Computer Science, Programming, Algorithms, AI",9-12,Free,Virtual,"Self-paced, regular contests",Beginner-Advanced,Low,Regular contests scheduled,None,N/A,No,None,Free,False,True,True,Low,True,No,High,International,No,Medium,Low
Purple Comet Math Meet,"Free online international mathematics competition for middle and high school teams. 25 problems solved over 90 minutes. Entirely online, accessible worldwide. Spring and fall competitions.",https://purplecomet.org/,Purple Comet,Competition,"Mathematics, Problem Solving",6-12,Free,Virtual,90 minutes exam,Intermediate-Advanced,Low,April annually,None,N/A,No,None,Free,False,True,True,Low,True,No,High,International,No,Medium,None
MIT Beaver Works Summer Institute - Online Challenges,"Free online STEM challenges and competitions throughout the year. Topics include autonomous systems, AI, cybersecurity. Accessible to all high school students interested in engineering.",https://beaver-works-summer-institute.mit.edu/,MIT Beaver Works,Program,"Engineering, AI, Robotics, Cybersecurity",9-12,Free,Virtual,Varies by challenge,Intermediate-Advanced,Medium,Various throughout year,None,N/A,No,None,Free,False,True,True,Medium,True,No,High,National,No,Medium,Low
Kaggle Competitions for Students,Data science and machine learning competition platform. Free participation in competitions and learning resources. Student-friendly competitions available. Build portfolio while learning.,https://www.kaggle.com/competitions,Kaggle,Competition,"Data Science, Machine Learning, Statistics, Programming",10-12,Free,Virtual,Varies by competition,Intermediate-Advanced,Medium,Rolling competitions,None,N/A,No,None,Free,False,True,True,Low,True,No,High,International,No,High,Low
