name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
IXL Science - 5th Grade,"Fifth grade science with 300+ skills. Matter and energy, ecosystems, Earth systems, space systems, and engineering solutions. Comprehensive elementary science conclusion.",https://www.ixl.com/science/grade-5,IXL Learning,Learning Platform,"Science, Physics, Biology, Earth Science, Space Science",5,Paid,Online,Self-paced,None,Medium,Rolling,High,Limited,Optional,Subscription,$100-$500,True,True,True,High,True,False,Required,International,Optional,False,None
IXL Science - 6th Grade,"Sixth grade science covering 350+ skills. Cell structure, genetics, plate tectonics, energy resources, thermal energy, and scientific investigation. Middle school science foundation.",https://www.ixl.com/science/grade-6,IXL Learning,Learning Platform,"Science, Biology, Earth Science, Physics, Genetics",6,Paid,Online,Self-paced,Low,Medium,Rolling,High,Limited,Optional,Subscription,$100-$500,True,True,True,High,True,False,Required,International,Optional,False,None
IXL Science - 7th Grade,"Seventh grade science with 400+ skills. Chemical reactions, force and motion, waves, evolution, biodiversity, Earth history, and climate. Advanced middle school topics.",https://www.ixl.com/science/grade-7,IXL Learning,Learning Platform,"Science, Chemistry, Physics, Biology, Earth Science",7,Paid,Online,Self-paced,Low,Medium,Rolling,High,Limited,Optional,Subscription,$100-$500,True,True,True,High,True,False,Required,International,Optional,False,None
IXL Science - 8th Grade,"Eighth grade science covering 450+ skills. Atomic structure, periodic table, motion and forces, energy, reproduction, inheritance, and astronomy. High school science preparation.",https://www.ixl.com/science/grade-8,IXL Learning,Learning Platform,"Science, Chemistry, Physics, Biology, Astronomy",8,Paid,Online,Self-paced,Low,Medium,Rolling,High,Limited,Optional,Subscription,$100-$500,True,True,True,High,True,False,Required,International,Optional,False,None
IXL Science - Biology,"High school biology curriculum with 500+ skills. Cell biology, genetics, evolution, ecology, human body systems, and scientific practices. Comprehensive life science course.",https://www.ixl.com/science/biology,IXL Learning,Learning Platform,"Science, Biology, Genetics, Ecology",9-12,Paid,Online,Self-paced,Low,Medium,Rolling,High,Limited,Optional,Subscription,$100-$500,True,True,True,High,True,False,Required,International,Optional,False,None
IXL Science - Chemistry,"High school chemistry with 450+ skills. Atomic theory, chemical bonding, stoichiometry, thermodynamics, kinetics, equilibrium, and acid-base chemistry. College preparatory chemistry.",https://www.ixl.com/science/chemistry,IXL Learning,Learning Platform,"Science, Chemistry, Chemical Reactions",9-12,Paid,Online,Self-paced,Medium,Medium,Rolling,High,Limited,Optional,Subscription,$100-$500,True,True,True,High,True,False,Required,International,Optional,False,None
IXL Science - Physics,"High school physics covering 400+ skills. Mechanics, energy, waves, electricity, magnetism, and modern physics. Mathematical problem-solving and conceptual understanding.",https://www.ixl.com/science/physics,IXL Learning,Learning Platform,"Science, Physics, Mechanics, Electricity",9-12,Paid,Online,Self-paced,Medium,Medium,Rolling,High,Limited,Optional,Subscription,$100-$500,True,True,True,High,True,False,Required,International,Optional,False,None
IXL Science - Earth Science,"High school Earth science with 350+ skills. Geology, meteorology, oceanography, astronomy, and environmental science. Study Earth systems and space.",https://www.ixl.com/science/earth-science,IXL Learning,Learning Platform,"Science, Earth Science, Geology, Astronomy",9-12,Paid,Online,Self-paced,Low,Medium,Rolling,High,Limited,Optional,Subscription,$100-$500,True,True,True,High,True,False,Required,International,Optional,False,None
IXL Social Studies - Elementary (K-5),"Elementary social studies covering geography, history, civics, and culture. Map skills, historical events, community, and citizenship concepts. Interactive content for young learners.",https://www.ixl.com/social-studies/,IXL Learning,Learning Platform,"Social Studies, Geography, History",K-5,Paid,Online,Self-paced,None,Medium,Rolling,High,Limited,Optional,Subscription,$100-$500,True,True,True,High,True,False,Required,International,Optional,False,None
IXL Language Arts - Reading Comprehension (All Grades),"Comprehensive reading comprehension across K-12. Literary analysis, informational texts, vocabulary development, and critical reading skills. Adaptive leveled passages.",https://www.ixl.com/ela/,IXL Learning,Learning Platform,"Language Arts, Reading, Literacy",K-12,Paid,Online,Self-paced,None,Medium,Rolling,High,Limited,Optional,Subscription,$100-$500,True,True,True,High,True,False,Required,International,Optional,False,None
IXL Spanish - Elementary to High School,"Spanish language learning across all levels. Vocabulary, grammar, verb conjugations, reading comprehension, and cultural understanding. Interactive language practice.",https://www.ixl.com/spanish/,IXL Learning,Learning Platform,"World Languages, Spanish",K-12,Paid,Online,Self-paced,None,Medium,Rolling,High,Limited,Optional,Subscription,$100-$500,True,True,True,High,True,False,Required,International,Optional,False,None
IXL Analytics - Student Progress Tracking,"Comprehensive analytics dashboard tracking student progress, skill mastery, time spent, and areas needing improvement. Real-time insights for parents and teachers. Included with subscription.",https://www.ixl.com/,IXL Learning,Learning Platform,"Educational Technology, Data Analytics",K-12,Paid,Online,Variable,None,High,Rolling,High,Limited,Optional,Subscription,$100-$500,True,True,True,High,True,False,Required,International,High,False,Parent
IXL Diagnostic - Adaptive Assessment,Adaptive diagnostic assessment identifying student knowledge gaps and strengths across subjects. Creates personalized learning paths based on assessment results. Continuous diagnostic throughout learning.,https://www.ixl.com/,IXL Learning,Learning Platform,"Educational Assessment, Adaptive Learning",K-12,Paid,Online,1-2 hours,None,High,Rolling,High,Limited,Optional,Subscription,$100-$500,True,True,True,High,True,False,Required,International,Optional,False,None
IXL Awards and Certificates,"Motivation system with awards, certificates, and achievement tracking. Students earn awards for skill mastery, practice time, and continuous learning. Gamification elements to encourage engagement.",https://www.ixl.com/,IXL Learning,Learning Platform,"Educational Motivation, Gamification",K-12,Paid,Online,Ongoing,None,Low,Rolling,High,Limited,Optional,Subscription,$100-$500,True,True,True,High,True,False,Required,International,Optional,False,None
