name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
Tinkercad Circuits - LED Blink Basics,"Introduction to electronics with simple LED circuit. Learn breadboards, resistors, and basic Arduino programming. Foundation for all circuit projects.",https://www.tinkercad.com/learn,Tinkercad,Learning Platform,"Electronics, Circuits, Arduino, Programming",5-12,Free,Online,30-60 minutes,None,Medium,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,International,None,True,None
Tinkercad Circuits - Traffic Light System,"Build Arduino-controlled traffic light with timed sequences. Learn programming logic, state machines, and real-world system modeling. Practical electronics application.",https://www.tinkercad.com/learn,Tinkercad,Learning Platform,"Electronics, Programming, Arduino, Engineering",6-12,Free,Online,1-2 hours,Low,Medium,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,International,None,True,None
Tinkercad Circuits - Distance Sensor Project,"Use ultrasonic sensor to measure distance with Arduino. Learn sensor integration, data processing, and conditional logic. Introduction to robotics sensing.",https://www.tinkercad.com/learn,Tinkercad,Learning Platform,"Electronics, Sensors, Arduino, Robotics",7-12,Free,Online,1-2 hours,Low,Medium,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,International,None,True,None
Tinkercad Circuits - Piano with Buzzer,"Create musical piano using buttons and piezo buzzer. Learn frequency, sound generation, and user input. Combine music and electronics.",https://www.tinkercad.com/learn,Tinkercad,Learning Platform,"Electronics, Music, Physics, Programming",5-12,Free,Online,1-2 hours,Low,Medium,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,International,None,True,None
Tinkercad Circuits - Temperature Monitor,"Build temperature sensing system with display. Learn analog sensors, temperature conversion, and data display. Environmental monitoring application.",https://www.tinkercad.com/learn,Tinkercad,Learning Platform,"Electronics, Sensors, Data Science, Environmental Science",7-12,Free,Online,2-3 hours,Medium,Medium,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,International,None,True,None
Tinkercad Circuits - Servo Motor Control,"Control servo motors with Arduino for robotic movement. Learn PWM signals, angle control, and automation. Foundation for robotics projects.",https://www.tinkercad.com/learn,Tinkercad,Learning Platform,"Electronics, Robotics, Motors, Programming",7-12,Free,Online,1-2 hours,Low,Medium,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,International,None,True,None
Tinkercad Circuits - RGB LED Color Mixer,"Create color-mixing project with RGB LED and potentiometers. Learn color theory, analog input, and PWM control. Art meets electronics.",https://www.tinkercad.com/learn,Tinkercad,Learning Platform,"Electronics, Art, Color Theory, Programming",6-12,Free,Online,1-2 hours,Low,Medium,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,International,None,True,None
Tinkercad Circuits - Motion Detector Alarm,"Build security system with PIR motion sensor and alarm. Learn digital sensors, interrupt handling, and security system design. Real-world application.",https://www.tinkercad.com/learn,Tinkercad,Learning Platform,"Electronics, Security Systems, Sensors, Programming",7-12,Free,Online,2-3 hours,Medium,Medium,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,International,None,True,None
Tinkercad Circuits - LCD Display Project,"Display text and data on LCD screen with Arduino. Learn parallel communication, character displays, and user interface design. Essential output device.",https://www.tinkercad.com/learn,Tinkercad,Learning Platform,"Electronics, Displays, Communication, Programming",8-12,Free,Online,2-3 hours,Medium,Medium,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,International,None,True,None
Tinkercad Circuits - Photoresistor Night Light,"Create automatic night light using light sensor. Learn analog sensors, threshold detection, and automation. Practical home automation project.",https://www.tinkercad.com/learn,Tinkercad,Learning Platform,"Electronics, Automation, Sensors, Programming",6-12,Free,Online,1-2 hours,Low,Medium,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,International,None,True,None
Tinkercad Codeblocks - Introduction to Coding,Learn programming basics through visual block coding. Create 3D designs using code instead of mouse. Introduction to computational thinking and algorithms.,https://www.tinkercad.com/learn,Tinkercad,Learning Platform,"Programming, Coding, Computational Thinking, 3D Design",4-10,Free,Online,1-2 hours,None,Medium,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,International,None,True,None
Tinkercad Codeblocks - Loops and Patterns,"Use loops to create repeating patterns in 3D. Learn iteration, variables, and efficiency. Programming fundamentals through visual design.",https://www.tinkercad.com/learn,Tinkercad,Learning Platform,"Programming, Algorithms, Pattern Recognition, Mathematics",5-12,Free,Online,1-2 hours,Low,Medium,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,International,None,True,None
Tinkercad Codeblocks - Parametric Design,"Create designs that change based on parameters and variables. Learn functions, parameters, and modular design. Advanced programming concepts through CAD.",https://www.tinkercad.com/learn,Tinkercad,Learning Platform,"Programming, Parametric Design, Mathematics, Engineering",7-12,Free,Online,2-3 hours,Medium,Medium,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,International,None,True,None
Tinkercad Community Gallery,"Explore millions of shared designs, remix and learn from community. Discover projects, get inspired, and share creations. Collaborative learning platform.",https://www.tinkercad.com/things,Tinkercad,Learning Platform,"3D Design, Community Learning, Collaboration",3-12,Free,Online,Self-paced,None,Low,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,International,None,True,Peer
Tinkercad Educator Resources,"Free lesson plans, classroom activities, and teacher guides for K-12. Standards-aligned curriculum integration resources. Professional development for educators.",https://www.tinkercad.com/learn,Tinkercad,Learning Platform,"Education, Teaching Resources, Curriculum",K-12,Free,Online,Variable,None,High,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,International,None,False,Teacher
