name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
National Student Leadership Conference (NSLC) - Engineering,Multi-week residential program for high school students at university campuses. Focus on engineering leadership and career exploration. Hands-on projects and industry visits.,https://www.nslcleaders.org/engineering,National Student Leadership Conference,Camp,"Engineering, Leadership, Career Development",9-12,"$3,500-$5,000",In-Person,1-2 weeks residential,Intermediate,High,Rolling admissions,High,Scholarships available,Yes,Medium,$1000+,True,True,True,High,Conditional,Yes,Low,Multiple university locations,No,High,High
Cornell Engineering Experience for High School,"One-week residential program exploring engineering at Cornell. Laboratory tours, hands-on projects, and college preparation workshops. Limited enrollment for personalized experience.",https://www.engineering.cornell.edu/summer-experience,Cornell University,Camp,"Engineering, All Engineering Disciplines",10-12,"$2,000-$3,000",In-Person,1 week residential,Intermediate,High,April 15 annually,High,Limited aid available,Yes,Medium,$1000+,True,True,True,High,Conditional,Yes,Low,"Ithaca, NY",No,High,High
Illinois Tech Engineering Summer Program,"Week-long day camps for Chicago-area students. Robotics, programming, and engineering design. Free or low-cost for students from underrepresented communities.",https://www.iit.edu/engineering/outreach/summer-programs,Illinois Institute of Technology,Camp,"Engineering, Robotics, Programming, Design",6-12,Free to $200,In-Person,1 week day camp,Beginner,High,May 1 annually,Low,Free for eligible students,Yes,Low,Free to $50,True,True,True,High,Conditional,Yes,Low,"Chicago, IL",Medium,High,High
NASA Engineering Design Challenge Camps,"Week-long camps at NASA visitor centers focusing on aerospace engineering. Design and test models, learn about space missions. Led by NASA educators and engineers.",https://www.nasa.gov/centers/education/summer-camps,NASA,Camp,"Aerospace Engineering, Engineering, Space Science",6-12,$400-$800,In-Person,1 week day camp,Beginner-Intermediate,High,April 1 annually,Medium,Scholarships available,Yes,Low,$100-$500,True,True,True,High,Conditional,Yes,Low,Multiple NASA centers,Low,High,High
Duke Engineering Summer Program (TIP),Three-week residential program through Duke TIP for gifted students. Advanced engineering coursework and projects. College-level instruction with university credit option.,https://tip.duke.edu/programs/summer-studies/engineering,Duke University Talent Identification Program,Camp,"Engineering, Advanced Engineering Topics",7-10,"$4,000-$5,500",In-Person,3 weeks residential,Advanced,High,March 1 annually,High,Need-based aid available,Yes,Medium,$1000+,True,True,True,High,Conditional,Yes,Low,"Durham, NC",No,High,High
Penn State Engineering Summer Camps,"Week-long camps exploring various engineering disciplines. Includes chemical, mechanical, civil, and industrial engineering options. Hands-on labs and design projects.",https://www.engr.psu.edu/summer-camps,Pennsylvania State University,Camp,"Chemical Engineering, Mechanical Engineering, Civil Engineering, Industrial Engineering",9-12,"$800-$1,500",In-Person,1 week,Beginner-Intermediate,High,May 1 annually,Medium,Limited scholarships,Yes,Medium,$500-$1000,True,True,True,High,Conditional,Yes,Low,"University Park, PA",Low,High,High
Virginia Tech Engineering Summer Camps,"Multiple week-long camps for grades 6-12. Topics include aerospace, biomedical, computer, and environmental engineering. Mix of design, hands-on building, and facility tours.",https://eng.vt.edu/summer-camps,Virginia Tech,Camp,"Aerospace Engineering, Biomedical Engineering, Computer Engineering, Environmental Engineering",6-12,"$600-$1,200",In-Person,1 week,Beginner-Intermediate,High,April 15 annually,Medium,Scholarships available,Yes,Medium,$500-$1000,True,True,True,High,Conditional,Yes,Low,"Blacksburg, VA",Low,High,High
University of Washington Engineering Discovery Days,"Day camps for middle schoolers exploring engineering through hands-on projects. Build bridges, design circuits, program robots. Offered throughout summer.",https://www.engr.washington.edu/k12outreach/discovery-days,University of Washington,Camp,"Engineering, Robotics, Civil Engineering, Electrical Engineering",6-8,$300-$600,In-Person,1 week day camp,Beginner,High,May 1 annually,Medium,Scholarships available,Yes,Low,$100-$500,True,True,True,High,Conditional,Yes,Low,"Seattle, WA",Medium,High,High
Northwestern CTD Engineering Summer Programs,Gifted youth programs offering engineering courses at Northwestern. Multiple week options with advanced coursework. Residential and commuter options available.,https://www.ctd.northwestern.edu/engineering,Northwestern University Center for Talent Development,Camp,"Engineering, Advanced Topics, Design",7-12,"$2,500-$4,500",In-Person,1-3 weeks,Advanced,High,April 1 annually,High,Need-based aid available,Yes,Medium,$1000+,True,True,True,High,Conditional,Yes,Low,"Evanston, IL",No,High,High
Texas A&M Engineering Summer Camps,"Week-long camps for grades 6-12 across engineering disciplines. Hands-on projects, lab experiences, and team challenges. Multiple sessions throughout summer.",https://engineering.tamu.edu/k12/summer-camps,Texas A&M University,Camp,"Engineering, All Engineering Disciplines",6-12,"$500-$1,000",In-Person,1 week,Beginner-Intermediate,High,May 1 annually,Medium,Scholarships available,Yes,Medium,$500-$1000,True,True,True,High,Conditional,Yes,Low,"College Station, TX",Low,High,High
University of Michigan Engineering Summer Camps,"Week-long camps exploring engineering fields through hands-on activities. Includes biomedical, computer, and environmental engineering options. University lab access.",https://www.engin.umich.edu/outreach/summer-camps/,University of Michigan,Camp,"Biomedical Engineering, Computer Engineering, Environmental Engineering",7-12,"$700-$1,400",In-Person,1 week,Beginner-Intermediate,High,April 30 annually,Medium,Limited aid available,Yes,Medium,$500-$1000,True,True,True,High,Conditional,Yes,Low,"Ann Arbor, MI",Low,High,High
Johns Hopkins Engineering Innovation,Intensive pre-college engineering program for rising seniors. Four-week residential course covering engineering fundamentals. Team design project and college credit opportunity.,https://ei.jhu.edu/,Johns Hopkins University,Camp,"Engineering, Design, Innovation",11-12,"$5,000-$7,000",In-Person,4 weeks residential,Advanced,High,March 1 annually,High,Need-based scholarships,Yes,Medium,$1000+,True,True,True,High,Conditional,Yes,Low,"Baltimore, MD",No,High,High
Cooper Union Summer STEM Program,"Free six-week program for NYC high school students. Intensive engineering coursework, design projects, and career exploration. Focus on underrepresented students.",https://cooper.edu/welcome/outreach/summer-stem,Cooper Union,Camp,"Engineering, Architecture, Design",10-12,Free,In-Person,6 weeks day program,Intermediate,High,April 1 annually,None,N/A - Free program,Yes,Low,Free,True,True,True,High,Conditional,Yes,Low,"New York, NY",Low,High,High
Cal Poly Engineering Summer Camps,"Hands-on engineering camps at Cal Poly San Luis Obispo. Week-long programs covering aerospace, computer, and mechanical engineering. Learn-by-doing approach.",https://ceng.calpoly.edu/summer-camps,California Polytechnic State University,Camp,"Aerospace Engineering, Computer Engineering, Mechanical Engineering",9-12,"$800-$1,500",In-Person,1 week,Beginner-Intermediate,High,May 1 annually,Medium,Scholarships available,Yes,Medium,$500-$1000,True,True,True,High,Conditional,Yes,Low,"San Luis Obispo, CA",Low,High,High
Worcester Polytechnic Institute (WPI) - Frontiers Program,"Two-week residential STEM program for rising 12th grade girls. Engineering and computer science projects, college preparation, and mentorship from women in STEM.",https://www.wpi.edu/admissions/undergraduate/visit/frontiers,Worcester Polytechnic Institute,Camp,"Engineering, Computer Science, STEM",11-12,Free,In-Person,2 weeks residential,Intermediate-Advanced,High,March 15 annually,None,N/A - Free program,No,None,Free,True,True,True,High,Conditional,Yes,Low,"Worcester, MA",No,High,High
University of Colorado Boulder Engineering Summer Camps,"Week-long camps for grades 6-12 exploring engineering disciplines. Hands-on labs, design challenges, and team projects. Multiple themes throughout summer.",https://www.colorado.edu/engineering/outreach/summer-camps,University of Colorado Boulder,Camp,"Engineering, All Engineering Disciplines",6-12,"$600-$1,200",In-Person,1 week,Beginner-Intermediate,High,May 1 annually,Medium,Limited scholarships,Yes,Medium,$500-$1000,True,True,True,High,Conditional,Yes,Low,"Boulder, CO",Low,High,High
NC State Engineering Summer Camps,"Week-long day camps for grades 6-12 across engineering fields. Includes textile, aerospace, biomedical, and civil engineering options. University lab experiences.",https://www.engr.ncsu.edu/academics/undergrad/summer-camps/,North Carolina State University,Camp,"Textile Engineering, Aerospace Engineering, Biomedical Engineering, Civil Engineering",6-12,$400-$800,In-Person,1 week day camp,Beginner-Intermediate,High,May 15 annually,Medium,Scholarships available,Yes,Low,$100-$500,True,True,True,High,Conditional,Yes,Low,"Raleigh, NC",Medium,High,High
USC Viterbi Engineering Summer Programs,"Multi-week residential program for high school students at USC. Engineering exploration, college prep, and design projects. Access to university facilities and mentors.",https://viterbik12.usc.edu/summer/,University of Southern California,Camp,"Engineering, Technology, Design",9-12,"$4,000-$6,000",In-Person,2-4 weeks residential,Intermediate,High,April 1 annually,High,Need-based aid available,Yes,Medium,$1000+,True,True,True,High,Conditional,Yes,Low,"Los Angeles, CA",No,High,High
Rose-Hulman Operation Catapult,Three-week residential engineering research program for rising seniors. Students conduct real engineering research with faculty mentors. Intensive hands-on experience.,https://www.rose-hulman.edu/catapult,Rose-Hulman Institute of Technology,Camp,"Engineering Research, All Engineering Disciplines",11-12,"$3,000-$4,000",In-Person,3 weeks residential,Advanced,High,March 1 annually,High,Scholarships available,Yes,Medium,$1000+,True,True,True,High,Conditional,Yes,Low,"Terre Haute, IN",No,High,High
University of Maryland Engineering for HS Students,"Week-long camps exploring engineering at UMD. Multiple topics including aerospace, robotics, and environmental engineering. Design challenges and lab experiences.",https://eng.umd.edu/k12/summer-camps,University of Maryland,Camp,"Aerospace Engineering, Robotics, Environmental Engineering",7-12,"$700-$1,300",In-Person,1 week,Beginner-Intermediate,High,May 1 annually,Medium,Scholarships available,Yes,Medium,$500-$1000,True,True,True,High,Conditional,Yes,Low,"College Park, MD",Low,High,High
