name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
SWE - College Preparation Workshops for Engineering,"Series of workshops helping high school girls prepare for engineering college applications. Topics include essay writing, college selection, financial aid, and scholarship applications.",https://swe.org/k-12-outreach/college-prep/,Society of Women Engineers,Program,"Engineering, College Preparation, Career Planning",11-12,Free,Hybrid,"2-3 workshops, 2 hours each",Beginner,High,Fall and spring sessions,None,N/A,No,None,Free,True,True,True,High,True,Varies,Moderate,National,Optional,Moderate,High
SWE - Engineering Innovation Showcase,"Annual showcase where high school girls present engineering projects to judges, peers, and industry professionals. Opportunity to demonstrate skills, receive feedback, and win recognition awards.",https://swe.org/k-12-outreach/innovation-showcase/,Society of Women Engineers,Competition,"Engineering, Innovation, All Engineering Fields",9-12,Free to participate,Hybrid,3-6 months project development,Intermediate,High,April 1 annually,Low,Project support available,Yes,Low,Free,True,True,True,High,True,Optional,Moderate,National,No,High,Moderate
SWE - Women of Color in Engineering Scholarship,"$2,500 scholarship specifically for Black, Hispanic, and Native American female high school seniors pursuing engineering. Emphasizes diversity and inclusion in engineering fields.",https://swe.org/scholarships/women-of-color/,Society of Women Engineers,Scholarship,"Engineering, All Engineering Disciplines",12,Free to apply,Virtual,1-2 hours application,Beginner,High,February 15 annually,None,N/A - This is financial aid,Yes,None,Free,True,True,True,High,True,No,High,National,No,Low,None
SWE - First Generation Scholar in Engineering Program,"$3,000 scholarship and mentorship program for first-generation college-bound female students pursuing engineering. Includes year-long mentorship from SWE professional members.",https://swe.org/scholarships/first-generation/,Society of Women Engineers,Scholarship,"Engineering, All Engineering Fields",12,Free to apply,Virtual,"1-2 hours application, ongoing mentorship",Beginner,High,February 15 annually,None,N/A - This is financial aid,Yes,None,Free,True,True,True,High,True,No,High,National,No,Moderate,High
SWE - Engineering Ambassador Program for High School,"Program training high school girls to become engineering ambassadors in their communities. Lead outreach, organize events, and inspire younger students. Includes leadership training and SWE certification.",https://swe.org/k-12-outreach/ambassador-program/,Society of Women Engineers,Program,"Engineering, Leadership, Outreach",10-12,Free,Hybrid,"Flexible, minimum 20 hours per year",Intermediate,High,September 15 annually,None,N/A,No,None,Free,True,True,True,High,True,Varies,Moderate,National,No,High,High
SWE - Code It! Programming Competition for Girls,Programming competition for high school girls to solve coding challenges and build software projects. Beginner and advanced divisions. Includes workshops and mentorship from women software engineers.,https://swe.org/k-12-outreach/code-it/,Society of Women Engineers,Competition,"Computer Engineering, Software Engineering, Programming, Computer Science",9-12,Free to enter,Virtual,2-3 months,Beginner-Advanced,High,January 15 annually,None,N/A,No,None,Free,True,True,True,High,True,No,High,National - Virtual,No,High,High
SWE - Engineering Internship Connection Program,"Program connecting high school girls with summer engineering internships at companies and research labs. Application support, interview prep, and mentor matching included.",https://swe.org/k-12-outreach/internship-connection/,Society of Women Engineers,Program,"Engineering, All Engineering Fields, Technology",11-12,Free,In-Person,Summer internships 6-10 weeks,Intermediate,High,January 31 annually,Low,Most internships are paid,No,Medium,Free,True,True,True,High,Conditional,Yes,Low,Varies by internship location,No,Moderate,High
SWE - STEM Outreach Volunteer Leadership Program,High school girls organize and lead STEM outreach activities for elementary and middle school students. Develop leadership skills while promoting engineering to younger girls.,https://swe.org/k-12-outreach/volunteer-leadership/,Society of Women Engineers,Program,"Engineering, STEM Education, Leadership",9-12,Free,In-Person,"Flexible, 5-10 hours per month",Beginner,Moderate,Rolling admissions,None,N/A,No,None,Free,True,True,True,High,True,Yes,Low,Local communities,No,High,Moderate
SWE - Engineering for Social Good Challenge,"Competition where high school teams develop engineering solutions to address social issues like clean water, renewable energy, or healthcare access. Winning teams receive funding to implement projects.",https://swe.org/k-12-outreach/social-good-challenge/,Society of Women Engineers,Competition,"Engineering, Social Innovation, Sustainable Design",9-12,Free to enter,Hybrid,4-6 months,Intermediate,High,March 15 annually,Low,Project implementation grants for winners,Yes,Low,Free,True,True,True,High,True,Optional,Moderate,National,No,High,High
SWE - Engineering Portfolio Development Workshop,"Workshop series teaching high school girls to build professional engineering portfolios showcasing projects, skills, and achievements. Includes resume writing, GitHub setup, and presentation skills.",https://swe.org/k-12-outreach/portfolio-workshop/,Society of Women Engineers,Program,"Engineering, Professional Development, Portfolio Building",10-12,Free,Virtual,"4 sessions, 2 hours each",Beginner,High,Multiple sessions throughout year,None,N/A,No,None,Free,True,True,True,High,True,No,High,National - Virtual,No,Moderate,High
SWE - Annual Conference High School Registration,"Discounted registration for high school girls to attend the annual SWE Conference, largest conference for women in engineering. Access to career fair, workshops, and networking with 15,000+ attendees.",https://we.swe.org/high-school/,Society of Women Engineers,Program,"Engineering, Career Development, All Engineering Fields",9-12,$100-$150 discounted registration,In-Person,3-4 days,Beginner,High,September 1 annually,Medium,Need-based scholarships available,Yes,High,$100-$500,True,True,True,High,Conditional,Yes,Low,Annual location varies,No,High,High
