name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
PBS Kids - Ready Jet Go!: Jet's Planet Pinball,"Space science and astronomy game exploring the solar system. Learn planet characteristics, orbits, and space facts through pinball gameplay. Ages 4-7 discover astronomy and planetary science.",https://pbskids.org/games/science/,PBS Kids,Learning Platform,"Astronomy, Space Science, Planetary Science, Physics",PreK-2,Free,Online,Self-paced,None,Low,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,Medium,False,Parent
PBS Kids - Elinor Wonders Why: Backyard Exploration,"Scientific inquiry and observation with Elinor. Ask questions, make predictions, and test hypotheses about nature. Ages 3-6 develop scientific method, inquiry skills, and curiosity through investigation.",https://pbskids.org/games/science/,PBS Kids,Learning Platform,"Scientific Method, Inquiry, Observation, Biology",PreK-1,Free,Online,Self-paced,None,Low,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,High,False,Parent
PBS Kids - Arthur: Cast Your Vote,"Data analysis and graphing activity with Arthur. Conduct surveys, collect data, and create graphs to analyze results. Ages 5-8 learn statistics, data visualization, and democratic processes.",https://pbskids.org/games/math/,PBS Kids,Learning Platform,"Mathematics, Statistics, Data Analysis, Graphing",K-3,Free,Online,Self-paced,None,Low,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,Medium,False,Parent
PBS Kids - Plum Landing: Mission to Mars,"Space exploration engineering challenge. Design Mars rovers, plan missions, and solve planetary science problems. Ages 6-8 develop engineering design process and space science knowledge.",https://pbskids.org/games/engineering/,PBS Kids,Learning Platform,"Engineering, Space Science, Robotics, Problem Solving",1-3,Free,Online,Self-paced,None,Low,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,Medium,False,Parent
PBS Kids - Sesame Street: Cookie Monster's Challenge,"Self-regulation and problem-solving with Cookie Monster. Complete puzzles requiring patience, planning, and strategy. Ages 3-5 develop executive function, patience, and mathematical thinking.",https://pbskids.org/games/math/,PBS Kids,Learning Platform,"Mathematics, Logic, Problem Solving, Executive Function",PreK-K,Free,Online,Self-paced,None,Low,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,High,False,Parent
PBS Kids - Cat in the Hat: Sorting,"Classification and sorting with Cat in the Hat. Sort objects by color, size, shape, and function. Ages 3-5 develop categorization, attributes recognition, and logical thinking through interactive play.",https://pbskids.org/games/science/,PBS Kids,Learning Platform,"Classification, Logic, Attributes, Scientific Thinking",PreK-K,Free,Online,Self-paced,None,Low,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,High,False,Parent
PBS Kids - Splash and Bubbles: Coral Reef Exploration,"Marine biology and ocean science with underwater friends. Explore coral reefs, identify sea creatures, and learn ocean ecosystems. Ages 4-7 discover marine life, habitats, and conservation.",https://pbskids.org/games/science/,PBS Kids,Learning Platform,"Marine Biology, Ecology, Oceanography, Conservation",PreK-2,Free,Online,Self-paced,None,Low,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,Medium,False,Parent
PBS Kids - Daniel Tiger: Neighborhood Helpers,"Social-emotional learning and community helpers. Learn about occupations including doctors, engineers, and scientists. Ages 2-4 develop career awareness and social understanding.",https://pbskids.org/,PBS Kids,Learning Platform,"Career Awareness, Community, Social Skills, STEM Careers",PreK,Free,Online,Self-paced,None,Low,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,High,False,Parent
PBS Kids - Clifford: Measurement Fun,"Measurement and comparison with Clifford the Big Red Dog. Compare sizes, measure lengths, and understand relative measurements. Ages 3-6 develop measurement concepts and spatial reasoning.",https://pbskids.org/games/math/,PBS Kids,Learning Platform,"Mathematics, Measurement, Comparison, Spatial Reasoning",PreK-1,Free,Online,Self-paced,None,Low,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,Medium,False,Parent
PBS Kids - Xavier Riddle: Historical STEM Figures,"Learn about historical scientists and inventors. Meet Marie Curie, Alexander Graham Bell, and other STEM pioneers. Ages 4-7 discover science history and develop growth mindset.",https://pbskids.org/games/science/,PBS Kids,Learning Platform,"Science History, Biography, STEM Careers, Inspiration",PreK-2,Free,Online,Self-paced,None,Low,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,Medium,False,Parent
PBS Kids - Super Why: Letter Power,"Literacy meets logic with letter recognition and word building. Decode words, spell answers, and solve reading puzzles. Ages 3-6 develop phonics, decoding, and early reading skills.",https://pbskids.org/,PBS Kids,Learning Platform,"Literacy, Phonics, Logic, Problem Solving",PreK-1,Free,Online,Self-paced,None,Low,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,High,False,Parent
PBS Kids - Hero Elementary: Superpowers of Science,"Science superheroes solve problems using scientific method. Investigate, experiment, and apply science to help community. Ages 4-7 learn inquiry process, observation, and critical thinking.",https://pbskids.org/games/science/,PBS Kids,Learning Platform,"Scientific Method, Inquiry, Problem Solving, Critical Thinking",PreK-2,Free,Online,Self-paced,None,Low,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,Medium,False,Parent
PBS Kids - Pinkalicious: Pattern Play,"Pattern recognition and creation with Pinkalicious. Identify, extend, and create patterns using colors, shapes, and objects. Ages 3-6 develop algebraic thinking and pattern recognition.",https://pbskids.org/games/math/,PBS Kids,Learning Platform,"Mathematics, Patterns, Algebra, Logic",PreK-1,Free,Online,Self-paced,None,Low,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,Medium,False,Parent
PBS Kids - PBS Parents: STEM Activities Guide,"Free downloadable activities and lesson plans for parents and educators. Hands-on STEM projects, experiments, and learning extensions. Support children ages 2-8 with at-home science and math enrichment.",https://pbskids.org/,PBS Kids,Learning Platform,"STEM Education, Parent Resources, Activity Guides, Lesson Plans",PreK-3,Free,Online,Variable,None,High,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,High,False,Parent
PBS Kids - Games App,Free mobile app with 100+ educational games. Download for offline play on tablets and phones. Ages 2-8 access PBS Kids STEM content anywhere without internet connection.,https://pbskids.org/,PBS Kids,Learning Platform,"Multi-Subject STEM, Mobile Learning, Educational Technology",PreK-3,Free,Mobile App,Self-paced,None,Low,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Basic,National,Medium,False,Parent
PBS Kids - Video Player: STEM Episodes,"Free streaming of full-length STEM educational episodes. Watch shows including Wild Kratts, Cyberchase, Sid the Science Kid, and more. Ages 2-8 access curriculum-aligned science and math content.",https://pbskids.org/,PBS Kids,Learning Platform,"Multi-Subject STEM, Educational Media, Science Communication",PreK-3,Free,Online,Self-paced,None,Low,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,Low,False,Parent
PBS Kids - Spanish Language Resources,Bilingual STEM games and content in Spanish. Support dual language learners and Spanish-speaking families. Ages 2-8 access culturally responsive STEM education in multiple languages.,https://pbskids.org/,PBS Kids,Learning Platform,"Multi-Subject STEM, Bilingual Education, Language Support",PreK-3,Free,Online,Self-paced,None,Medium,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,Medium,False,Parent
PBS Kids - Accessibility Features,"Closed captions, audio descriptions, and accessible controls. Support children with disabilities and diverse learning needs. Ages 2-8 access inclusive STEM learning with adaptive features.",https://pbskids.org/,PBS Kids,Learning Platform,"Accessible Education, Inclusive Design, Universal Design for Learning",PreK-3,Free,Feature,Not applicable,None,High,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,Medium,False,Parent
PBS Kids - Educator Resources Portal,"Free classroom resources, lesson plans, and professional development. Standards-aligned STEM curricula for PreK-3 teachers. Access teaching guides, assessment tools, and classroom activities.",https://pbskids.org/,PBS Kids,Learning Platform,"STEM Education, Teacher Resources, Professional Development, Curriculum",PreK-3,Free,Online,Variable,None,High,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,Low,False,Teacher
