name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
Mystery Science - Mini-Lesson: Why Do Leaves Change Color?,Quick 15-minute lesson on autumn leaf color change. Video explaining chlorophyll breakdown and pigment reveal. Perfect for seasonal science or filling class time. Minimal materials needed.,https://mysteryscience.com/mini-lessons,Mystery Science,Learning Platform,"Life Science, Botany, Chemistry, Plant Science",2-5,Free,Classroom,15 minutes,None,High,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,Low,False,Teacher
Mystery Science - Mini-Lesson: How Do Airplanes Fly?,"Brief exploration of flight and aerodynamics. Video demonstrating lift, drag, thrust, and weight. Simple paper airplane activity. 15-minute engaging introduction to physics.",https://mysteryscience.com/mini-lessons,Mystery Science,Learning Platform,"Physics, Aerodynamics, Engineering, Forces",3-5,Free,Classroom,15 minutes,None,High,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,Low,False,Teacher
Mystery Science - Mini-Lesson: Why Is the Ocean Salty?,Quick lesson on ocean salinity and the water cycle. Video explaining mineral dissolution and evaporation. 15-minute exploration of earth science concepts. Accessible for multiple grade levels.,https://mysteryscience.com/mini-lessons,Mystery Science,Learning Platform,"Earth Science, Oceanography, Chemistry, Water Science",2-5,Free,Classroom,15 minutes,None,High,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,Low,False,Teacher
Mystery Science - Mini-Lesson: How Do Chameleons Change Color?,Fast-paced lesson on animal adaptations and camouflage. Video revealing chromatophore cells and color-changing mechanisms. 15-minute engaging biology content for elementary students.,https://mysteryscience.com/mini-lessons,Mystery Science,Learning Platform,"Life Science, Biology, Zoology, Animal Adaptations",1-5,Free,Classroom,15 minutes,None,High,Rolling,None,Not applicable,Not required,None,Free,True,True,True,High,True,False,Required,National,Low,False,Teacher
Mystery Science - Home Learning Edition,Free access to video lessons for home learning. Parents guide children through science lessons at home. Same high-quality content adapted for family use. Minimal materials using household items.,https://mysteryscience.com/,Mystery Science,Learning Platform,"Multi-Subject Science, At-Home Learning",K-5,Free,Home,30-45 minutes,None,Medium,Rolling,None,Not applicable,Not required,Household-Items,Free,True,True,True,High,True,False,Required,National,High,False,Parent
Mystery Science - School Subscription,"Full-access subscription for schools providing complete K-5 science curriculum. Teacher guides, assessments, and additional resources. Professional development support. NGSS-aligned comprehensive program.",https://mysteryscience.com/school/overview,Mystery Science,Learning Platform,"Multi-Subject Science, Curriculum, Teacher Resources",K-5,Paid,Classroom,Full curriculum,None,High,Rolling,Medium,School-district,Not applicable,Materials,$500-$1000,True,True,True,High,True,False,Required,National,Low,False,Teacher
Mystery Science - Engineering Design Challenges,"Cross-grade engineering projects solving real-world problems. Design, test, and improve solutions using engineering design process. Video guidance and material lists. Adaptable for grades K-5.",https://mysteryscience.com/school/overview,Mystery Science,Learning Platform,"Engineering, Design Thinking, Problem Solving, STEM",K-5,Freemium,Classroom,45-60 minutes,None,High,Rolling,Low,School-based,Optional,Materials,Free-Tier-Available,True,True,True,High,True,False,Required,National,Medium,False,Teacher
Mystery Science - Scientific Method Practice,"Lessons teaching inquiry skills across topics. Ask questions, make predictions, test hypotheses, analyze data, and draw conclusions. Video modeling scientific thinking. Adaptable experiments for all elementary grades.",https://mysteryscience.com/school/overview,Mystery Science,Learning Platform,"Scientific Method, Inquiry, Critical Thinking, Research Skills",K-5,Freemium,Classroom,30-45 minutes,None,High,Rolling,Low,School-based,Optional,Materials,Free-Tier-Available,True,True,True,High,True,False,Required,National,Medium,False,Teacher
Mystery Science - Spanish Language Lessons,Select lessons available in Spanish for dual-language classrooms and Spanish-speaking families. Video content with Spanish narration. Support bilingual science education and English language learners.,https://mysteryscience.com/,Mystery Science,Learning Platform,"Multi-Subject Science, Bilingual Education, Language Support",K-5,Freemium,Classroom,30-45 minutes,None,High,Rolling,Low,School-based,Optional,Materials,Free-Tier-Available,True,True,True,High,True,False,Required,National,Medium,False,Teacher
Mystery Science - Free School Program,Free full access for Title I schools and high-need districts. Complete K-5 science curriculum at no cost to qualifying schools. Application process for schools serving low-income communities. Equity-focused distribution.,https://mysteryscience.com/school/overview,Mystery Science,Learning Platform,"Multi-Subject Science, Educational Equity, Title I Support",K-5,Free,Classroom,Full curriculum,None,High,Application-based,None,Full-access,Title I eligibility,Materials,Free,True,True,True,High,True,False,Required,National,Low,False,Teacher
