name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
Bold.org - Data Science and Analytics Scholarship,"$500-$3,000 scholarship for students interested in data science, statistics, or analytics careers. Open to students learning data analysis, statistical modeling, or machine learning. Submit portfolio of data projects or essay describing how data can solve societal problems. Knowledge of Python, R, or SQL helpful but not required. Emphasis on analytical thinking.",https://bold.org/scholarships/mathematics/,Bold.org,Scholarship,"Data Science, Statistics, Analytics, Mathematics, Machine Learning",10-12,Free,Virtual,2-4 hours,Medium,Low,Semi-annual,None,Scholarship-Award,Not required,None,Free,True,True,True,Low,True,False,Required,National,Low,False,None
Bold.org - Future Scientists Scholarship,"$500-$5,000 scholarship for students pursuing careers in natural sciences. Open to students interested in biology, chemistry, physics, or earth sciences. Essay describing scientific question you want to answer and methodology you would use. Science fair participation, research experience, or laboratory work encouraged. No minimum GPA but strong science grades preferred.",https://bold.org/scholarships/science/,Bold.org,Scholarship,"Science, Biology, Chemistry, Physics, Earth Science",9-12,Free,Virtual,2-3 hours,Low,Low,Annual,None,Scholarship-Award,Not required,None,Free,True,True,True,Medium,True,False,Required,National,Low,False,None
Bold.org - Environmental Science Leaders Scholarship,"$1,000-$4,000 scholarship for students passionate about environmental conservation and sustainability. Open to students pursuing environmental science, ecology, conservation biology, or climate science. Essay about environmental issue affecting your community and your proposed solution. Participation in environmental clubs or volunteer work valued. Priority for students demonstrating commitment to environmental justice.",https://bold.org/scholarships/science/,Bold.org,Scholarship,"Environmental Science, Ecology, Conservation, Climate Science, Sustainability",9-12,Free,Virtual,2-3 hours,Low,Low,Semi-annual,None,Scholarship-Award,Not required,None,Free,True,True,True,Medium,True,False,Required,National,Low,False,None
Bold.org - Black Excellence in STEM Scholarship,"$2,000-$10,000 scholarship specifically for Black students pursuing any STEM field. Recognizing and supporting Black excellence in science, technology, engineering, and mathematics. Essay about your STEM journey, challenges overcome, and future goals. Minimum 2.5 GPA required. Strong preference for first-generation college students and students from low-income families. Multiple awards given annually.",https://bold.org/scholarships/stem/,Bold.org,Scholarship,"All STEM Fields, Science, Technology, Engineering, Mathematics",9-12,Free,Virtual,2-4 hours,Low,Low,Annual,None,Scholarship-Award,Preferred,None,Free,True,True,True,High,True,False,Required,National,Low,False,None
Bold.org - Biomedical Science Scholarship,"$1,000-$5,000 scholarship for students interested in biomedical sciences, medical research, or healthcare. Open to students pursuing biology, biochemistry, genetics, or pre-medicine. Essay describing disease or medical condition you want to research and why. Laboratory experience, science research, or healthcare volunteering encouraged. Commitment to improving healthcare outcomes.",https://bold.org/scholarships/science/,Bold.org,Scholarship,"Biomedical Science, Biology, Biochemistry, Genetics, Medical Research",10-12,Free,Virtual,2-3 hours,Medium,Low,Annual,None,Scholarship-Award,Not required,None,Free,True,True,True,Medium,True,False,Required,National,Low,False,None
Bold.org - Neuroscience Research Scholarship,"$500-$3,000 scholarship for students fascinated by brain science and neuroscience. Open to students planning to study neuroscience, cognitive science, or neurobiology. Essay about neuroscience topic that interests you and its implications. Research experience helpful but not required. Suitable for students curious about consciousness, mental health, or brain disorders.",https://bold.org/scholarships/science/,Bold.org,Scholarship,"Neuroscience, Biology, Cognitive Science, Neurobiology, Psychology",10-12,Free,Virtual,1-2 hours,Low,Low,Semi-annual,None,Scholarship-Award,Not required,None,Free,False,True,True,Low,True,False,Required,National,Low,False,None
Bold.org - Physics and Astronomy Scholarship,"$500-$2,500 scholarship for students passionate about physics, astronomy, or astrophysics. Open to students taking physics courses or interested in space science. Essay describing physics concept that fascinates you or astronomical discovery you find inspiring. Participation in astronomy clubs, planetarium visits, or physics competitions encouraged. No GPA requirement.",https://bold.org/scholarships/science/,Bold.org,Scholarship,"Physics, Astronomy, Astrophysics, Space Science, Cosmology",9-12,Free,Virtual,1-2 hours,Low,Low,Annual,None,Scholarship-Award,Not required,None,Free,False,True,True,Low,True,False,Required,National,Low,False,None
Bold.org - Chemistry Innovation Scholarship,"$500-$3,000 scholarship for students pursuing chemistry or chemical engineering. Open to students interested in organic chemistry, biochemistry, materials science, or pharmaceutical chemistry. Essay about chemical innovation or discovery that impacts daily life. Laboratory coursework or chemistry competitions encouraged. Judges value creativity and scientific curiosity.",https://bold.org/scholarships/science/,Bold.org,Scholarship,"Chemistry, Chemical Engineering, Biochemistry, Materials Science, Pharmacy",10-12,Free,Virtual,1-2 hours,Low,Low,Annual,None,Scholarship-Award,Not required,None,Free,False,True,True,Low,True,False,Required,National,Low,False,None
Bold.org - First-Generation STEM Scholars,"$1,000-$7,500 scholarship for first-generation college students pursuing any STEM degree. Open to students whose parents did not complete four-year college degree. Essay about challenges of being first-generation student and commitment to STEM education. Minimum 2.5 GPA required. Priority for students from underrepresented minorities and low-income families. Renewable with reapplication.",https://bold.org/scholarships/stem/,Bold.org,Scholarship,"All STEM Fields, Science, Technology, Engineering, Mathematics",9-12,Free,Virtual,2-3 hours,Low,Low,Annual,None,Scholarship-Award,Preferred,None,Free,True,True,True,High,True,False,Required,National,Low,False,None
Bold.org - Rural STEM Students Scholarship,"$500-$3,000 scholarship for students from rural communities pursuing STEM education. Recognizing unique challenges faced by rural students accessing STEM opportunities. Essay describing how rural background shapes your STEM interests and goals. Limited access to advanced courses or STEM programs will not count against you. Commitment to bringing STEM knowledge back to rural communities valued.",https://bold.org/scholarships/stem/,Bold.org,Scholarship,"All STEM Fields, Science, Technology, Engineering, Mathematics",9-12,Free,Virtual,1-2 hours,Low,Low,Annual,None,Scholarship-Award,Preferred,None,Free,True,True,True,Medium,True,False,Required,National,Low,False,None
Bold.org - STEM for Social Good Scholarship,"$500-$2,500 scholarship for students planning to use STEM to create positive social impact. Open to all STEM majors with community service orientation. Essay describing how you will apply STEM knowledge to help underserved communities. Volunteer work, community projects, or social entrepreneurship experience encouraged. No minimum GPA. Judges value compassion and commitment to equity.",https://bold.org/scholarships/stem/,Bold.org,Scholarship,"All STEM Fields, Social Impact, Community Service, Applied STEM",9-12,Free,Virtual,1-2 hours,Low,Low,Quarterly,None,Scholarship-Award,Not required,None,Free,True,True,True,High,True,False,Required,National,Low,False,None
Bold.org - Young Innovators STEM Award,"$500-$5,000 scholarship for students demonstrating innovation and creativity in STEM. Open to students with inventions, research projects, apps, or creative STEM solutions. Submit portfolio or description of innovative project. All STEM fields eligible. Judges evaluate originality, technical execution, and potential impact. Perfect for students with entrepreneurial mindset.",https://bold.org/scholarships/stem/,Bold.org,Scholarship,"All STEM Fields, Innovation, Entrepreneurship, Applied Science",9-12,Free,Virtual,2-4 hours,Medium,Low,Semi-annual,None,Scholarship-Award,Not required,None,Free,True,True,True,Medium,True,False,Required,National,Low,False,None
Bold.org - Hispanic/Latinx STEM Excellence Scholarship,"$1,000-$5,000 scholarship for Hispanic and Latinx students pursuing STEM careers. Addressing underrepresentation of Hispanic students in STEM fields. Essay about cultural identity and STEM aspirations. Minimum 2.5 GPA required. Priority for students overcoming economic hardship or educational barriers. Multiple awards available annually. Commitment to Hispanic STEM representation.",https://bold.org/scholarships/stem/,Bold.org,Scholarship,"All STEM Fields, Science, Technology, Engineering, Mathematics",9-12,Free,Virtual,2-3 hours,Low,Low,Annual,None,Scholarship-Award,Preferred,None,Free,True,True,True,High,True,False,Required,National,Low,False,None
Bold.org - Students with Disabilities in STEM,"$500-$3,000 scholarship for students with disabilities pursuing STEM education. Recognizing unique perspectives and challenges of disabled students in STEM. Essay about how disability shapes your STEM approach and goals. All disabilities eligible including physical, learning, mental health, and chronic illness. Commitment to accessible STEM education and careers.",https://bold.org/scholarships/stem/,Bold.org,Scholarship,"All STEM Fields, Science, Technology, Engineering, Mathematics",9-12,Free,Virtual,1-2 hours,Low,Low,Annual,None,Scholarship-Award,Not required,None,Free,True,True,True,High,True,False,Required,National,Low,False,None
Bold.org - Low-Income STEM Achievers Scholarship,"$1,000-$7,500 scholarship for students from low-income families pursuing STEM degrees. Financial need-based award supporting students who face economic barriers to STEM education. Essay about overcoming financial challenges while pursuing STEM interests. Documentation of family income required. Minimum 2.5 GPA. Multiple large awards available annually for deserving students.",https://bold.org/scholarships/stem/,Bold.org,Scholarship,"All STEM Fields, Science, Technology, Engineering, Mathematics",9-12,Free,Virtual,2-3 hours,Low,Low,Annual,None,Scholarship-Award,Required,None,Free,True,True,True,High,True,False,Required,National,Low,False,None
Bold.org - High School STEM Research Scholarship,"$500-$3,000 scholarship for students conducting independent STEM research in high school. Open to students with science fair projects, research internships, or independent studies. Submit research abstract or project description. All STEM research topics eligible. Judges evaluate research quality, methodology, and student contribution. Perfect for aspiring researchers.",https://bold.org/scholarships/stem/,Bold.org,Scholarship,"All STEM Fields, Research, Scientific Method, Independent Study",9-12,Free,Virtual,2-4 hours,Medium,Low,Annual,None,Scholarship-Award,Not required,None,Free,True,True,True,Low,True,False,Required,National,Low,False,None
