name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
Gizmos - Evolution: Natural Selection,Simulate natural selection in populations over generations. Adjust environmental pressures and observe trait changes. Grades 8-12 explore evolutionary mechanisms.,https://gizmos.explorelearning.com/,ExploreLearning Gizmos,Learning Platform,"Life Science, Evolution, Natural Selection, Population Biology",8-12,Paid,Online,Per-Lesson,Biology basics,High,Rolling,Medium,School-based,Optional,Subscription,$100-$500,True,True,True,Medium,True,False,Required,International,Low,False,Teacher
Gizmos - Ecosystem Dynamics,Model food webs and energy flow through ecosystems. Adjust populations and observe trophic cascades. Grades 6-9 understand ecological relationships and stability.,https://gizmos.explorelearning.com/,ExploreLearning Gizmos,Learning Platform,"Life Science, Ecology, Ecosystems, Food Webs",6-9,Paid,Online,Per-Lesson,None,High,Rolling,Medium,School-based,Optional,Subscription,$100-$500,True,True,True,Medium,True,False,Required,International,Low,False,Teacher
Gizmos - Phases of Matter,"Explore solid, liquid, and gas states at molecular level. Heat and cool substances to observe phase changes. Grades 5-8 develop particle model understanding.",https://gizmos.explorelearning.com/,ExploreLearning Gizmos,Learning Platform,"Physical Science, Chemistry, Matter, Phase Changes",5-8,Paid,Online,Per-Lesson,None,High,Rolling,Medium,School-based,Optional,Subscription,$100-$500,True,True,True,Medium,True,False,Required,International,Low,False,Teacher
Gizmos - Chemical Equations,Balance chemical equations and visualize molecular reactions. Model conservation of mass in chemical changes. Grades 8-10 develop chemistry problem-solving skills.,https://gizmos.explorelearning.com/,ExploreLearning Gizmos,Learning Platform,"Chemistry, Chemical Reactions, Equations, Stoichiometry",8-10,Paid,Online,Per-Lesson,Basic chemistry,High,Rolling,Medium,School-based,Optional,Subscription,$100-$500,True,True,True,Medium,True,False,Required,International,Low,False,Teacher
Gizmos - Energy Conversions,"Trace energy transformations in mechanical systems. Simulate pendulums, roller coasters, and collisions. Grades 6-9 explore kinetic and potential energy.",https://gizmos.explorelearning.com/,ExploreLearning Gizmos,Learning Platform,"Physics, Energy, Motion, Conservation",6-9,Paid,Online,Per-Lesson,Basic physics,High,Rolling,Medium,School-based,Optional,Subscription,$100-$500,True,True,True,Medium,True,False,Required,International,Low,False,Teacher
Gizmos - Circuit Builder,"Build series and parallel circuits with batteries, bulbs, and switches. Measure voltage, current, and resistance. Grades 7-10 explore electrical circuit concepts.",https://gizmos.explorelearning.com/,ExploreLearning Gizmos,Learning Platform,"Physics, Electricity, Circuits, Engineering",7-10,Paid,Online,Per-Lesson,Basic physics,High,Rolling,Medium,School-based,Optional,Subscription,$100-$500,True,True,True,Medium,True,False,Required,International,Low,False,Teacher
Gizmos - Newton's Laws of Motion,"Experiment with forces, mass, and acceleration. Simulate collisions and predict motion outcomes. Grades 8-11 develop physics problem-solving with Newton's laws.",https://gizmos.explorelearning.com/,ExploreLearning Gizmos,Learning Platform,"Physics, Forces, Motion, Mechanics",8-11,Paid,Online,Per-Lesson,Algebra,High,Rolling,Medium,School-based,Optional,Subscription,$100-$500,True,True,True,Medium,True,False,Required,International,Low,False,Teacher
Gizmos - Rock Cycle,"Simulate rock formation and transformation processes. Explore igneous, sedimentary, and metamorphic rocks. Grades 6-8 understand geological cycles and Earth processes.",https://gizmos.explorelearning.com/,ExploreLearning Gizmos,Learning Platform,"Earth Science, Geology, Rock Cycle, Minerals",6-8,Paid,Online,Per-Lesson,None,High,Rolling,Medium,School-based,Optional,Subscription,$100-$500,True,True,True,Medium,True,False,Required,International,Low,False,Teacher
Gizmos - Plate Tectonics,"Model plate boundaries and continental drift. Simulate earthquakes, volcanoes, and mountain formation. Grades 7-9 explore geophysical processes shaping Earth.",https://gizmos.explorelearning.com/,ExploreLearning Gizmos,Learning Platform,"Earth Science, Geology, Plate Tectonics, Geophysics",7-9,Paid,Online,Per-Lesson,Basic earth science,High,Rolling,Medium,School-based,Optional,Subscription,$100-$500,True,True,True,Medium,True,False,Required,International,Low,False,Teacher
Gizmos - Weather Maps and Fronts,"Analyze weather maps, identify fronts, and predict weather patterns. Interpret meteorological data and symbols. Grades 6-9 develop weather forecasting skills.",https://gizmos.explorelearning.com/,ExploreLearning Gizmos,Learning Platform,"Earth Science, Meteorology, Weather, Data Analysis",6-9,Paid,Online,Per-Lesson,None,High,Rolling,Medium,School-based,Optional,Subscription,$100-$500,True,True,True,Medium,True,False,Required,International,Low,False,Teacher
Gizmos - Water Cycle,"Trace water movement through Earth systems. Model evaporation, condensation, precipitation, and groundwater flow. Grades 5-8 understand hydrological processes.",https://gizmos.explorelearning.com/,ExploreLearning Gizmos,Learning Platform,"Earth Science, Hydrology, Water Cycle, Environmental Science",5-8,Paid,Online,Per-Lesson,None,High,Rolling,Medium,School-based,Optional,Subscription,$100-$500,True,True,True,Medium,True,False,Required,International,Low,False,Teacher
Gizmos - Solar System,"Explore planets, orbits, and astronomical distances. Model planetary motion and compare celestial bodies. Grades 5-9 develop astronomy knowledge and scale understanding.",https://gizmos.explorelearning.com/,ExploreLearning Gizmos,Learning Platform,"Astronomy, Space Science, Planetary Science, Physics",5-9,Paid,Online,Per-Lesson,None,High,Rolling,Medium,School-based,Optional,Subscription,$100-$500,True,True,True,Medium,True,False,Required,International,Low,False,Teacher
