name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
Chemistry Festivals,"Community chemistry festivals organized by local ACS sections featuring hands-on chemistry demonstrations, experiments, and activities. Interactive science events open to public. Chemistry shows, experiments, and educational activities for all ages. Promotes chemistry awareness and excitement.",https://www.acs.org/education/students.html,American Chemical Society,Outreach Program,"Chemistry, Chemical Engineering",K-12,Free,In-person,1 day,None,High,Check ACS website,None,False,False,None,Free,True,True,True,High,False,True,Basic,National,Optional,True,Professional
ACS Kids Chemistry Workshops,"Hands-on chemistry workshops for elementary and middle school students offered through local ACS sections. Age-appropriate experiments and activities introducing chemistry concepts. Led by ACS member volunteers. Topics vary by location and season. Safe, supervised chemistry exploration.",https://www.acs.org/education/students.html,American Chemical Society,Chemistry Program,"Chemistry, Chemical Engineering",K-8,Free,In-person,2-3 hours,None,High,Check ACS website,None,False,False,None,Free,True,True,True,High,False,True,Basic,National,Optional,True,Professional
Students & Educators,Promoting excellence in science education and outreach,https://www.acs.org/education/students.html,American Chemical Society,Outreach Program,"Chemistry, Chemical Engineering",K-12,Free,Hybrid,Flexible,Basic,High,Check ACS website,None,False,False,None,Free,True,True,False,High,True,False,Basic,National,Optional,True,Professional
Discover Chemistry,"Explore the interesting world of science with articles, videos and more.",https://www.acs.org/education/students.html,American Chemical Society,Chemistry Program,"Chemistry, Chemical Engineering",9-12,Free,Hybrid,Flexible,Basic,High,Check ACS website,None,False,False,None,Free,True,True,False,High,True,False,Basic,National,Optional,True,Professional
Student Programs & Resources,Student Programs & Resources,https://www.acs.org/education/students.html,American Chemical Society,Chemistry Program,"Chemistry, Chemical Engineering",9-12,Free,Hybrid,Flexible,Basic,High,Check ACS website,None,False,False,None,Free,True,True,False,High,True,False,Basic,National,Optional,True,Professional
inChemistry Magazine,The ACS student member magazine. The ACS clubs for undergraduate students in the U.S. and abroad. Get real-world experience through internships and summer research programs Hone your communication skills and network with professionals at ACS meetings.,https://www.acs.org/education/students.html,American Chemical Society,Research Program,"Chemistry, Chemical Engineering",K-12,Free,School-based,8-10 weeks,Basic,High,Check ACS website,None,False,False,None,Free,True,True,False,High,False,False,Basic,National,Optional,True,Professional
High School Chemistry Student Programs and Resources,High School Chemistry Student Programs and Resources,https://www.acs.org/education/students/highschool.html,American Chemical Society,Chemistry Program,"Chemistry, Chemical Engineering",9-12,Free,School-based,Flexible,Basic,High,Check ACS website,None,False,False,None,Free,True,True,False,High,False,False,Basic,National,Optional,True,Professional
National Chemistry Week 2025The Hidden Life of Spices,National Chemistry Week 2025The Hidden Life of Spices,https://www.acs.org/education/outreach/celebrating-chemistry-editions.html,American Chemical Society,Outreach Program,"Chemistry, Chemical Engineering",9-12,Free,Hybrid,Flexible,Basic,High,Check ACS website,None,False,False,None,Free,True,True,False,High,True,False,Basic,National,Optional,True,Professional
Celebrating Chemistryin Print,Celebrating Chemistryin Print,https://www.acs.org/education/outreach/celebrating-chemistry-editions.html,American Chemical Society,Outreach Program,"Chemistry, Chemical Engineering",9-12,Free,Hybrid,Flexible,Basic,High,Check ACS website,None,False,False,None,Free,True,True,False,High,True,False,Basic,National,Optional,True,Professional
Past Issues ofCelebrating Chemistry,Past Issues ofCelebrating Chemistry,https://www.acs.org/education/outreach/celebrating-chemistry-editions.html,American Chemical Society,Outreach Program,"Chemistry, Chemical Engineering",9-12,Free,Hybrid,Flexible,Basic,High,Check ACS website,None,False,False,None,Free,True,True,False,High,True,False,Basic,National,Optional,True,Professional
National Chemistry Week Editions,National Chemistry Week Editions,https://www.acs.org/education/outreach/celebrating-chemistry-editions.html,American Chemical Society,Outreach Program,"Chemistry, Chemical Engineering",9-12,Free,Hybrid,Flexible,Basic,High,Check ACS website,None,False,False,None,Free,True,True,False,High,True,False,Basic,National,Optional,True,Professional
