name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
Brilliant.org Machine Learning,"Introduction to AI and machine learning concepts. Learn classification, regression, and neural networks through interactive visualizations. No advanced math required initially. Build ML intuition. Great for students interested in AI.",https://brilliant.org/courses/machine-learning/,Brilliant.org,Online Course,"Computer Science, Artificial Intelligence",10-12,Free,Online,Self-paced,Medium,Medium,Rolling,None,False,False,None,Freemium,True,True,True,High,True,False,High-speed-required,International,None,True,None
Brilliant.org Chemistry,"Interactive chemistry exploring atoms, molecules, reactions, and chemical principles. Visual approach to understanding chemical concepts. Labs and simulations. Covers general chemistry topics. Great supplement to school chemistry.",https://brilliant.org/courses/chemistry/,Brilliant.org,Online Course,Chemistry,9-12,Free,Online,Self-paced,Basic,Medium,Rolling,None,False,False,None,Freemium,True,True,True,High,True,False,High-speed-required,International,None,True,None
Brilliant.org Number Theory,"Explore patterns in numbers through interactive problems. Learn divisibility, primes, modular arithmetic, and cryptography applications. Great for math competition preparation. Challenge problems for advanced students.",https://brilliant.org/courses/number-theory/,Brilliant.org,Online Course,Mathematics,9-12,Free,Online,Self-paced,Medium,Medium,Rolling,None,False,False,None,Freemium,True,True,True,High,True,False,High-speed-required,International,None,True,None
Brilliant.org Logic and Deduction,"Develop logical thinking through puzzles and problems. Learn propositional logic, proof techniques, and reasoning. Great for critical thinking skills. Accessible to beginners. Applications to mathematics and computer science.",https://brilliant.org/courses/logic/,Brilliant.org,Online Course,"Mathematics, Logic",8-12,Free,Online,Self-paced,None,Medium,Rolling,None,False,False,None,Freemium,True,True,True,High,True,False,High-speed-required,International,None,True,None
Brilliant.org Daily Challenges,"Free daily problem-solving challenges across all STEM subjects. New problems every day in math, science, computer science, and engineering. Build problem-solving streak. Community discussions and solutions. Great daily practice.",https://brilliant.org/daily-problems/,Brilliant.org,Online Course,All STEM fields,6-12,Free,Online,15 minutes daily,Basic,Medium,Rolling,None,False,False,None,Free,True,True,True,High,True,False,High-speed-required,International,None,True,None
Brilliant.org Premium Subscription,"Full access to all Brilliant courses and content. Unlock all interactive lessons, quizzes, and problem sets. Offline access and progress tracking. Support brilliant.org platform. Annual and monthly plans available. Great value for motivated learners.",https://brilliant.org/premium/,Brilliant.org,Online Course,All STEM fields,6-12,120,Online,Self-paced,None,Medium,Rolling,Low,False,False,None,Subscription,True,True,True,High,True,False,High-speed-required,International,None,True,None
Brilliant.org Quantum Computing,"Introduction to quantum computing concepts through interactive visualizations. Learn qubits, quantum gates, and quantum algorithms. No physics background required. Build intuition for cutting-edge technology. Great for curious students.",https://brilliant.org/courses/quantum-computing/,Brilliant.org,Online Course,"Computer Science, Physics",11-12,Free,Online,Self-paced,High,Medium,Rolling,None,False,False,None,Freemium,True,True,True,High,True,False,High-speed-required,International,None,True,None
Brilliant.org Scientific Thinking,"Learn scientific method, experimental design, and data analysis. Develop skepticism and critical thinking. Interactive experiments and case studies. Great foundation for all sciences. Accessible to all students.",https://brilliant.org/courses/scientific-thinking/,Brilliant.org,Online Course,Science,7-12,Free,Online,Self-paced,None,Medium,Rolling,None,False,False,None,Freemium,True,True,True,High,True,False,High-speed-required,International,None,True,None
Brilliant.org Math Competition Preparation,"Advanced problem-solving for math competitions like AMC, MATHCOUNTS, and olympiads. Challenging problems and elegant solutions. Build competition skills. Learn problem-solving techniques. Great for ambitious math students.",https://brilliant.org/courses/math-competitions/,Brilliant.org,Online Course,Mathematics,8-12,Free,Online,Self-paced,High,Medium,Rolling,None,False,False,None,Freemium,True,True,True,High,True,False,High-speed-required,International,None,True,None
Brilliant.org Astronomy and Astrophysics,"Explore the universe through interactive lessons. Learn about stars, planets, galaxies, and cosmology. Physics of space and celestial mechanics. Great for students fascinated by astronomy. Visual simulations of cosmic phenomena.",https://brilliant.org/courses/astronomy/,Brilliant.org,Online Course,"Physics, Astronomy",9-12,Free,Online,Self-paced,Basic,Medium,Rolling,None,False,False,None,Freemium,True,True,True,High,True,False,High-speed-required,International,None,True,None
