name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
MathPath Summer Program,"Intensive 4-week residential summer mathematics program for talented middle school students. Proof-based mathematics, problem-solving, and mathematical exploration. Small seminar-style classes. Guest lectures and mathematical activities. Highly selective.",https://mathpath.org/,MathPath,Math Program,Mathematics,6-8,4500,Residential,4 weeks,High,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,True,Basic,National,Optional,True,Adult
The Math League,The Math LeagueSearch ...,https://www.mathleague.com/,Math League,Math Competition,Mathematics,6-12,30,School-based,Competition day,Medium,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,False,Basic,National,Optional,True,Adult
Summer Math Camp,Mathematics competition: Summer Math Camp. Test mathematical problem-solving skills.,https://www.mathleague.com/,Math League,Math Competition,Mathematics,6-12,30,School-based,Competition day,Medium,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,False,Basic,National,Optional,True,Adult
Latest Contest Results,Latest Contest Results,https://www.mathleague.com/,Math League,Math Competition,Mathematics,6-12,30,School-based,Competition day,Medium,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,False,Basic,National,Optional,True,Adult
Taking Math Contests Online,Taking Math Contests Online,https://www.mathleague.com/,Math League,Math Competition,Mathematics,6-12,30,School-based,Competition day,Medium,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,False,Basic,National,Optional,True,Adult
Math League Bookstore,Math League Bookstore,https://www.mathleague.com/,Math League,Math Competition,Mathematics,6-12,30,School-based,Competition day,Medium,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,False,Basic,National,Optional,True,Adult
Schools Register for Contests,Schools Register for Contests,https://www.mathleague.com/,Math League,Math Competition,Mathematics,6-12,30,School-based,Competition day,Medium,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,False,Basic,National,Optional,True,Adult
"Results for 4th grade, 5th Grade and Algebra Contest 2025 Posted!","The online results for the 4th grade, 5th grade and Algebnra contest for 2024-2025 have been posted! Email results are due to be sent shortly. You can find them on theLatest Contest Resultsbutton above.",https://www.mathleague.com/,Math League,Math Competition,Mathematics,5,30,School-based,Competition day,Medium,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,False,Basic,National,Optional,True,Adult
2025 MATH LEAGUE INTERNATIONAL SUMMER CHALLENGE (online),"In addition to our annual Math League International Summer Tournament at The College of New Jersey, we will also be holding our annual Math League International Summer Challenge (online) this year! We will have seven different levels of challenges each with its own questions: Each level will participate in two contests: A 10-to-15-Question Short Answer Contest (60 minutes) and a 60-Question Speed Round Contest (45 minutes). The contests for all grades will be held on Sunday, August 17, 2025, fro",https://www.mathleague.com/,Math League,Math Competition,Mathematics,6-12,30,School-based,60 minutes,Medium,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,False,Basic,National,Optional,True,Adult
Results for HS Contest #6 April 2025 Posted!,"The online results for the High School Contest #6 for 2024-2025 have been posted! Email results are due to be sent shortly. You can find them on the page forContest Results High School #6 April 2025or by clicking theLatest Contest Resultsbutton above. A new Newsletter,High School Newsletter April 2025is available on theNewsletterpage!",https://www.mathleague.com/,Math League,Math Competition,Mathematics,10-12,30,School-based,Competition day,Medium,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,False,Basic,National,Optional,True,Adult
"OFFICIAL Contest Results Grades 6, 7, & 8 2025","The online results for the Grade School Contest for 2024-2025 have been posted! Email results are due to be sent shortly. You can find them on the page forContest Results Grade School 2025or by clicking theLatest Contest Resultsbutton above. A new Newsletter,Grade School Newsletter 2025is available on theNewsletterpage!",https://www.mathleague.com/,Math League,Math Competition,Mathematics,6-12,30,School-based,Competition day,Medium,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,False,Basic,National,Optional,True,Adult
Results for HS Contest #5 March 2025 Posted!,"The online results for the High School Contest #5 for 2024-2025 have been posted! Email results are due to be sent shortly. You can find them on the page forContest Results High School #5 March 2025or by clicking theLatest Contest Resultsbutton above. A new Newsletter,High School Newsletter March 2025is available on theNewsletterpage!",https://www.mathleague.com/,Math League,Math Competition,Mathematics,10-12,30,School-based,Competition day,Medium,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,False,Basic,National,Optional,True,Adult
"Fourteenth Annual International Summer Tournament/Math Camp (Grades 4, 5, 6, 7, 8, and 9)","Since 2012, Math League has held a summer tournament for students from China, Canada, United States, and selected students from other countries. We will be holding our annual summer program for students in grades 4, 5, 6, 7, 8 and 9 at The College of New Jersey in Ewing Township NJ. The program consists of six days of math contests (individual questions, team questions, relay questions, and speed questions) as well as a series of lectures on various mathematical topics. The program for students ",https://www.mathleague.com/,Math League,Math Competition,Mathematics,10-12,30,School-based,Competition day,High,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,False,Basic,National,Optional,True,Adult
Results for HS Contest #3 December 2024 Posted!,"The online results for the High School Contest #3 for 2024-2025 have been posted! Email results are due to be sent shortly. You can find them on the page forContest Results High School #3 January 2025or by clicking theLatest Contest Resultsbutton above. A new Newsletter,High School Newsletter January 2025is available on theNewsletterpage!",https://www.mathleague.com/,Math League,Math Competition,Mathematics,10-12,30,School-based,Competition day,Medium,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,False,Basic,National,Optional,True,Adult
Results for HS Contest #2 December 2024 Posted!,"The online results for the High School Contest #2 for 2024-2025 have been posted! Email results are due to be sent shortly. You can find them on the page forContest Results High School December 2024or by clicking theLatest Contest Resultsbutton above. A new Newsletter,High School Newsletter December 2024is available on theNewsletterpage!",https://www.mathleague.com/,Math League,Math Competition,Mathematics,10-12,30,School-based,Competition day,Medium,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,False,Basic,National,Optional,True,Adult
Results for HS Contest #1 November 2024 Posted!,"The online results for the High School Contest #1 for 2024-2025 have been posted! Email results are due to be sent shortly. You can find them on the page forContest Results High School November 2024or by clicking theLatest Contest Resultsbutton above. A new Newsletter,High School Newsletter November 2024is available on theNewsletterpage!",https://www.mathleague.com/,Math League,Math Competition,Mathematics,10-12,30,School-based,Competition day,Medium,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,False,Basic,National,Optional,True,Adult
"Results for 4th grade, 5th Grade and Algebra Contest 2024 Posted!","The online results for the 4th grade, 5th grade and Algebnra contest for 2023-2024 have been posted! Email results are due to be sent shortly. You can find them on theLatest Contest Resultsbutton above.",https://www.mathleague.com/,Math League,Math Competition,Mathematics,5,30,School-based,Competition day,Medium,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,False,Basic,National,Optional,True,Adult
2024 MATH LEAGUE INTERNATIONAL SUMMER CHALLENGE (online),"In addition to our annual Math League International Summer Tournament at The College of New Jersey, we will also be holding our annual Math League International Summer Challenge (online) this year! We will have seven different levels of challenges each with its own questions: Each level will participate in two contests: A 10-Question Short Answer Contest (60 minutes) and a 60-Question Speed Round Contest (45 minutes). The contests for all grades will be held on Sunday, August 18, 2024, from 1 to",https://www.mathleague.com/,Math League,Math Competition,Mathematics,6-12,30,School-based,60 minutes,Medium,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,False,Basic,National,Optional,True,Adult
Mathematics competition,"Mathematics competitionsare contests that typically challenge topmathematicsstudents to solve problems more difficult than those typically tested bystandardized testsor in the classroom. Math competitions differ widely in difficulty and content. Most test a broader range of mathematics curriculum and some focus on methods ofmathematical problem solving. See thelist of mathematics competitionsfor details about local, national, and international mathematics contests. This article is a stub. Help u",https://www.artofproblemsolving.com/wiki/index.php/Mathematics_competitions,Mathematics Competitions,Math Competition,Mathematics,6-12,30,School-based,Competition day,Medium,Medium,Check competition website,Low,False,False,Low,Free,False,True,False,Medium,True,False,Basic,National,Optional,True,Adult
