name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
Stanford Pre-Collegiate Game Design,"Game design and development program combining programming, art, storytelling, and game mechanics. Create original video games using industry tools. Learn game engines, 3D modeling, level design, and game theory. Team projects and portfolio development. Suitable for aspiring game developers.",https://summerinstitutes.spcs.stanford.edu/,Stanford Pre-Collegiate Programs,Summer Program,"Computer Science, Game Development, Design",9-12,8500,Residential,3 weeks,Medium,High,Check Stanford website,High,True,Middle+,Travel,$2000+,False,True,False,Medium,False,True,Basic,National,Required,True,Professional
Stanford Pre-Collegiate Robotics,"Hands-on robotics program covering robot design, programming, sensors, and autonomous systems. Build and program robots for competitions and challenges. Learn mechanical design, electronics, and control systems. Team-based projects with industry-standard robotics platforms. Tour Stanford robotics labs.",https://summerinstitutes.spcs.stanford.edu/,Stanford Pre-Collegiate Programs,Summer Program,"Robotics, Engineering, Computer Science",9-12,8500,Residential,3 weeks,Medium,High,Check Stanford website,High,True,Middle+,Travel,$2000+,False,True,False,Medium,False,True,Basic,National,Required,True,Professional
Stanford Pre-Collegiate Environmental Science,"Study environmental challenges, sustainability, and climate science. Field work, laboratory research, and data analysis. Explore Stanford sustainability initiatives and environmental research. Topics include ecology, conservation, renewable energy, and environmental policy. Scientific research skills development.",https://summerinstitutes.spcs.stanford.edu/,Stanford Pre-Collegiate Programs,Summer Program,"Environmental Science, Biology, Chemistry",9-12,8000,Residential,3 weeks,Medium,High,Check Stanford website,High,True,Middle+,Travel,$2000+,False,True,False,Medium,False,True,Basic,National,Required,True,Professional
Stanford Math Circle,"After-school mathematics enrichment program for grades 1-12 focused on problem-solving and mathematical exploration. Weekly online and in-person sessions during academic year. Covers competition mathematics, proofs, and advanced topics. Multiple levels based on age and experience. Develops mathematical thinking.",https://spcs.stanford.edu/programs,Stanford Pre-Collegiate Programs,Academic Year Program,Mathematics,1-12,800,Hybrid,Academic year,Basic,High,Check Stanford website,High,True,Middle+,Travel,$2000+,False,True,False,Medium,False,False,Basic,National,Required,True,Professional
Stanford Pre-Collegiate Medical Sciences,"Introduction to medical careers and healthcare through lectures, simulations, and clinical observation. Learn anatomy, physiology, and medical ethics. Interact with Stanford medical students and physicians. Includes hospital tours, medical procedures demonstrations, and career exploration. Ideal for aspiring healthcare professionals.",https://summerinstitutes.spcs.stanford.edu/,Stanford Pre-Collegiate Programs,Summer Program,"Medicine, Health Sciences, Biology",10-12,9000,Residential,3 weeks,Medium,High,Check Stanford website,High,True,Middle+,Travel,$2000+,False,True,False,Medium,False,True,Basic,National,Required,True,Professional
Stanford Pre-Collegiate Chemistry,"Advanced chemistry covering topics beyond AP level including organic chemistry, chemical synthesis, and spectroscopy. Laboratory-intensive program with research-style experiments. Learn modern chemical techniques and instrumentation. Taught by Stanford chemistry faculty. Prepares for college chemistry.",https://summerinstitutes.spcs.stanford.edu/,Stanford Pre-Collegiate Programs,Summer Program,"Chemistry, Science",10-12,8500,Residential,3 weeks,High,High,Check Stanford website,High,True,Middle+,Travel,$2000+,False,True,False,Medium,False,True,Basic,National,Required,True,Professional
Stanford Pre-Collegiate Business & Entrepreneurship,"Introduction to business principles, entrepreneurship, and innovation. Develop business plans, learn marketing and finance basics, and pitch startup ideas. Guest speakers from Silicon Valley. Team projects simulating real business challenges. Includes visits to Stanford business school and local companies.",https://summerinstitutes.spcs.stanford.edu/,Stanford Pre-Collegiate Programs,Summer Program,"Business, Entrepreneurship, Technology",10-12,8000,Residential,3 weeks,Basic,High,Check Stanford website,High,True,Middle+,Travel,$2000+,False,True,False,Medium,False,True,Basic,National,Required,True,Professional
Stanford Pre-Collegiate Creative Writing,"Writing workshop focusing on fiction, poetry, and creative nonfiction. Small seminar format with peer review and one-on-one feedback. Study craft elements, develop writing voice, and complete portfolio projects. Led by published writers and Stanford writing instructors. Includes readings and literary events.",https://summerinstitutes.spcs.stanford.edu/,Stanford Pre-Collegiate Programs,Summer Program,"Writing, Literature, Arts",9-12,7500,Residential,3 weeks,Basic,High,Check Stanford website,High,True,Middle+,Travel,$2000+,False,True,False,Medium,False,True,Basic,National,Required,True,Professional
Stanford Pre-Collegiate Psychology,"Introduction to psychological science including cognitive psychology, social psychology, and neuroscience. Conduct psychology experiments, analyze data, and explore research methods. Learn from Stanford psychology faculty. Topics include memory, decision-making, mental health, and human behavior.",https://summerinstitutes.spcs.stanford.edu/,Stanford Pre-Collegiate Programs,Summer Program,"Psychology, Neuroscience, Social Science",10-12,8000,Residential,3 weeks,Basic,High,Check Stanford website,High,True,Middle+,Travel,$2000+,False,True,False,Medium,False,True,Basic,National,Required,True,Professional
Stanford Pre-Collegiate International Relations,"Exploration of global politics, international law, diplomacy, and world affairs. Model UN simulations, policy debates, and case studies. Meet Stanford faculty from international relations and political science. Develop analytical and public speaking skills. Includes current events analysis.",https://summerinstitutes.spcs.stanford.edu/,Stanford Pre-Collegiate Programs,Summer Program,"Political Science, International Relations, Social Science",10-12,7500,Residential,3 weeks,Basic,High,Check Stanford website,High,True,Middle+,Travel,$2000+,False,True,False,Medium,False,True,Basic,National,Required,True,Professional
Academic Enrichment Programs,Academic Enrichment ProgramsOur programs provide pre-collegiate students from the U.S. and around the world the chance to explore their passions and dive deep into a single topic beyond what is typically taught in a school curriculum.By GradeShowHideGrade 1–5Grade 6Grade 7Grade 8Grade 9Grade 10Grade 11Grade 12By subjectShowHideArts and MusicBusinessHumanitiesSocial ScienceMathematicsScienceBy time of yearShowHideFallSummerAcademic YearProgram formatShowHideResidentialCommuter/Non-ResidentialOnli,https://spcs.stanford.edu/programs,Stanford Pre-Collegiate Programs,Summer Program,"Computer Science, Mathematics, Physics",9-12,8000,Online,3 weeks,High,High,Check Stanford website,High,True,Middle+,Travel,$2000+,False,True,False,Medium,True,False,High-speed-required,National,Required,True,Professional
