name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
Data Science High School Scholarship,"$2,500 award for data science students. For high school students with coding, statistics, and data analysis skills.",https://www.petersons.com/data-science-hs,Peterson's,Scholarship,"Data Science, Statistics, Computer Science",10-12,Free,Online,Variable (application),High,Low,May 15,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Aerospace Engineering High School Scholarship,"$3,500 scholarship for aspiring aerospace engineers. For students passionate about aviation, space exploration, and flight.",https://www.petersons.com/aerospace-hs,Peterson's,Scholarship,"Aerospace Engineering, Engineering, Physics",10-12,Free,Online,Variable (application),Variable,Low,April 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Artificial Intelligence High School Award,"$4,500 scholarship for AI students. For high school students exploring machine learning, neural networks, and AI applications.",https://www.petersons.com/ai-hs,Peterson's,Scholarship,"Artificial Intelligence, Computer Science, Mathematics",11-12,Free,Online,Variable (application),High,Low,May 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Software Development High School Scholarship,"$2,000 award for software developers. For high school students with coding portfolios and software projects.",https://www.petersons.com/software-dev-hs,Peterson's,Scholarship,"Software Development, Computer Science, Programming",9-12,Free,Online,Variable (application),Variable,Low,April 30,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Mechanical Engineering High School Scholarship,"$3,000 scholarship for mechanical engineering students. For high school students interested in design, manufacturing, and mechanics.",https://www.petersons.com/mechanical-eng-hs,Peterson's,Scholarship,"Mechanical Engineering, Engineering, Physics",10-12,Free,Online,Variable (application),Variable,Low,March 31,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Electrical Engineering High School Award,"$3,500 scholarship for electrical engineering students. Recognizing electronics projects and circuit design experience.",https://www.petersons.com/electrical-eng-hs,Peterson's,Scholarship,"Electrical Engineering, Engineering, Physics",9-12,Free,Online,Variable (application),Variable,Low,February 28,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Civil Engineering High School Scholarship,"$2,500 award for civil engineering students. For high school students interested in infrastructure and construction.",https://www.petersons.com/civil-eng-hs,Peterson's,Scholarship,"Civil Engineering, Engineering, Mathematics",10-12,Free,Online,Variable (application),Variable,Low,April 15,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Renewable Energy High School Scholarship,"$3,000 scholarship for renewable energy advocates. For students passionate about clean energy and sustainability.",https://www.petersons.com/renewable-energy-hs,Peterson's,Scholarship,"Environmental Science, Engineering, Physics",9-12,Free,Online,Variable (application),Variable,Low,May 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Biotechnology High School Award,"$3,500 scholarship for biotechnology students. For high school students interested in genetic engineering and biotech research.",https://www.petersons.com/biotech-hs,Peterson's,Scholarship,"Biotechnology, Biology, Chemistry",10-12,Free,Online,Variable (application),High,Low,April 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Game Development High School Scholarship,"$2,000 award for game developers. For high school students creating video games or interactive media.",https://www.petersons.com/game-dev-hs,Peterson's,Scholarship,"Game Development, Computer Science, Software Engineering",9-12,Free,Online,Variable (application),Variable,Low,May 15,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Materials Science High School Scholarship,"$2,500 scholarship for materials science students. For high school students interested in materials engineering and nanotechnology.",https://www.petersons.com/materials-science-hs,Peterson's,Scholarship,"Materials Science, Engineering, Chemistry",11-12,Free,Online,Variable (application),High,Low,March 15,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Marine Biology High School Scholarship,"$3,000 award for marine biology students. Supporting high school students interested in oceanography and marine science.",https://www.petersons.com/marine-bio-hs,Peterson's,Scholarship,"Marine Biology, Biology, Environmental Science",9-12,Free,Online,Variable (application),Variable,Low,April 30,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Geology and Earth Science High School Award,"$2,000 scholarship for earth science students. For high school students studying geology or geophysics.",https://www.petersons.com/geology-hs,Peterson's,Scholarship,"Geology, Earth Science, Environmental Science",9-12,Free,Online,Variable (application),Variable,Low,March 31,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Rural STEM Students High School Scholarship,"$3,500 scholarship for rural STEM students. Addressing STEM education gaps in rural communities across America.",https://www.petersons.com/rural-stem-hs,Peterson's,Scholarship,"Computer Science, Engineering, Mathematics, Science",9-12,Free,Online,Variable (application),Variable,Low,April 15,None,True,Considered,None,Free,True,True,True,High,True,False,Required,Rural areas,Optional,False,None
Neuroscience High School Scholarship,"$4,000 award for neuroscience students. For high school students interested in brain research and cognitive science.",https://www.petersons.com/neuroscience-hs,Peterson's,Scholarship,"Neuroscience, Biology, Psychology",11-12,Free,Online,Variable (application),High,Low,May 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Web Development High School Scholarship,"$2,000 scholarship for web developers. For high school students with HTML, CSS, JavaScript, and web design skills.",https://www.petersons.com/web-dev-hs,Peterson's,Scholarship,"Web Development, Computer Science, Software Engineering",9-12,Free,Online,Variable (application),Variable,Low,April 30,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Mobile App Development High School Award,"$2,500 scholarship for mobile app developers. For high school students creating iOS or Android applications.",https://www.petersons.com/mobile-dev-hs,Peterson's,Scholarship,"Mobile Development, Computer Science, Software Engineering",10-12,Free,Online,Variable (application),High,Low,May 15,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Quantum Computing High School Scholarship,"$4,500 award for quantum computing students. For high school students with advanced physics and computer science knowledge.",https://www.petersons.com/quantum-hs,Peterson's,Scholarship,"Quantum Computing, Physics, Computer Science",11-12,Free,Online,Variable (application),High,Low,May 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Agricultural Science High School Scholarship,"$2,000 award for agricultural science students. For high school students interested in sustainable agriculture and food science.",https://www.petersons.com/agriculture-hs,Peterson's,Scholarship,"Agricultural Science, Biology, Environmental Science",9-12,Free,Online,Variable (application),Variable,Low,March 15,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
3D Printing and Manufacturing High School Award,"$2,500 scholarship for advanced manufacturing students. For high school students exploring 3D printing and digital fabrication.",https://www.petersons.com/3d-printing-hs,Peterson's,Scholarship,"Manufacturing, Engineering, Technology",9-12,Free,Online,Variable (application),Variable,Low,April 15,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Veterinary Science High School Scholarship,"$3,000 scholarship for aspiring veterinarians. For high school students interested in animal health and veterinary medicine.",https://www.petersons.com/veterinary-hs,Peterson's,Scholarship,"Veterinary Science, Biology, Animal Science",10-12,Free,Online,Variable (application),Variable,Low,March 31,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Climate Science High School Scholarship,"$3,500 award for climate science students. For high school students studying climate change and atmospheric science.",https://www.petersons.com/climate-science-hs,Peterson's,Scholarship,"Climate Science, Environmental Science, Meteorology",10-12,Free,Online,Variable (application),High,Low,May 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Statistics and Probability High School Award,"$2,000 scholarship for statistics students. For high school students with strong statistical analysis and probability skills.",https://www.petersons.com/statistics-hs,Peterson's,Scholarship,"Statistics, Mathematics, Data Science",10-12,Free,Online,Variable (application),High,Low,April 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Forensic Science High School Scholarship,"$2,500 scholarship for forensic science students. For high school students interested in crime scene investigation.",https://www.petersons.com/forensic-science-hs,Peterson's,Scholarship,"Forensic Science, Chemistry, Biology",10-12,Free,Online,Variable (application),Variable,Low,March 15,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Nanotechnology High School Scholarship,"$4,000 award for nanotechnology students. For high school students exploring nanoscience and molecular engineering.",https://www.petersons.com/nanotech-hs,Peterson's,Scholarship,"Nanotechnology, Physics, Chemistry, Engineering",11-12,Free,Online,Variable (application),High,Low,May 15,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Industrial Engineering High School Award,"$2,500 scholarship for industrial engineering students. For high school students interested in operations and systems optimization.",https://www.petersons.com/industrial-eng-hs,Peterson's,Scholarship,"Industrial Engineering, Engineering, Mathematics",10-12,Free,Online,Variable (application),Variable,Low,April 30,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Nuclear Engineering High School Scholarship,"$3,500 scholarship for nuclear engineering students. For high school students interested in nuclear energy and radiation science.",https://www.petersons.com/nuclear-eng-hs,Peterson's,Scholarship,"Nuclear Engineering, Physics, Engineering",11-12,Free,Online,Variable (application),High,Low,April 15,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Astronomy and Astrophysics High School Award,"$3,000 scholarship for astronomy students. For high school students passionate about stars, galaxies, and cosmology.",https://www.petersons.com/astronomy-hs,Peterson's,Scholarship,"Astronomy, Astrophysics, Physics",9-12,Free,Online,Variable (application),Variable,Low,May 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Health Informatics High School Scholarship,"$2,500 award for health informatics students. For high school students combining healthcare and technology interests.",https://www.petersons.com/health-informatics-hs,Peterson's,Scholarship,"Health Informatics, Computer Science, Biology",10-12,Free,Online,Variable (application),Variable,Low,March 31,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Chemical Engineering High School Scholarship,"$3,000 scholarship for chemical engineering students. For high school students interested in chemical processes and manufacturing.",https://www.petersons.com/chemical-eng-hs,Peterson's,Scholarship,"Chemical Engineering, Chemistry, Engineering",10-12,Free,Online,Variable (application),Variable,Low,February 28,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Biochemistry High School Award,"$2,500 scholarship for biochemistry students. For high school students interested in molecular biology and biochemical processes.",https://www.petersons.com/biochemistry-hs,Peterson's,Scholarship,"Biochemistry, Biology, Chemistry",11-12,Free,Online,Variable (application),High,Low,March 15,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Microbiology High School Scholarship,"$2,000 award for microbiology students. For high school students interested in bacteria, viruses, and microorganisms.",https://www.petersons.com/microbiology-hs,Peterson's,Scholarship,"Microbiology, Biology, Chemistry",10-12,Free,Online,Variable (application),Variable,Low,April 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Genetics and Genomics High School Scholarship,"$3,500 scholarship for genetics students. For high school students interested in DNA, heredity, and genetic engineering.",https://www.petersons.com/genetics-hs,Peterson's,Scholarship,"Genetics, Biology, Biotechnology",11-12,Free,Online,Variable (application),High,Low,May 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Pharmacology High School Award,"$2,500 scholarship for pharmacology students. For high school students interested in drug development and pharmaceutical science.",https://www.petersons.com/pharmacology-hs,Peterson's,Scholarship,"Pharmacology, Chemistry, Biology",11-12,Free,Online,Variable (application),High,Low,April 15,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
