name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
High School Environmental Science Scholarship,For high school students dedicated to environmental conservation and sustainability through scientific study.,https://www.fastweb.com/college-scholarships/environmental-science-hs,Fastweb,Scholarship,"Environmental Science, Biology, Chemistry",12-Sep,Free,Online,Variable (application),Variable,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
High School Physics and Astronomy Scholarship,For high school students pursuing physics or astronomy. Supports theoretical and experimental physics interests.,https://www.fastweb.com/college-scholarships/physics-hs,Fastweb,Scholarship,"Physics, Astronomy, Mathematics",12-Sep,Free,Online,Variable (application),High,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
High School Biomedical Science Scholarship,Supporting future leaders in biomedical science and medical research. For high school students committed to advancing healthcare through science.,https://www.fastweb.com/college-scholarships/biomedical-hs,Fastweb,Scholarship,"Biology, Chemistry, Biomedical Science",12-Sep,Free,Online,Variable (application),Variable,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
High School Chemistry Scholarship,Scholarship for high school students excelling in chemistry. For students planning chemistry or chemical engineering studies.,https://www.fastweb.com/college-scholarships/chemistry-hs,Fastweb,Scholarship,"Chemistry, Chemical Engineering",12-Sep,Free,Online,Variable (application),Variable,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
High School Cybersecurity Scholarship,For high school students interested in cybersecurity and information security. Addresses critical need for cybersecurity professionals.,https://www.fastweb.com/college-scholarships/cybersecurity-hs,Fastweb,Scholarship,"Computer Science, Cybersecurity, Technology",12-Sep,Free,Online,Variable (application),Variable,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
High School Data Science Scholarship,Supporting high school students in data science and analytics. For future data scientists and analysts.,https://www.fastweb.com/college-scholarships/data-science-hs,Fastweb,Scholarship,"Computer Science, Mathematics, Data Science",12-Sep,Free,Online,Variable (application),Variable,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
High School Aerospace Engineering Scholarship,For high school students interested in aerospace or aeronautical engineering. Supporting the next generation of aerospace engineers.,https://www.fastweb.com/college-scholarships/aerospace-hs,Fastweb,Scholarship,"Engineering, Physics, Aerospace",12-Sep,Free,Online,Variable (application),Variable,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
High School Artificial Intelligence Scholarship,For high school students specializing in artificial intelligence and machine learning. Supporting AI innovation among young students.,https://www.fastweb.com/college-scholarships/artificial-intelligence-hs,Fastweb,Scholarship,"Computer Science, Mathematics, AI",12-Sep,Free,Online,Variable (application),High,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
High School Software Engineering Scholarship,For high school students interested in software engineering and development. Supporting the next generation of software developers.,https://www.fastweb.com/college-scholarships/software-engineering-hs,Fastweb,Scholarship,"Computer Science, Software Engineering",12-Sep,Free,Online,Variable (application),Variable,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
High School Renewable Energy Scholarship,Supporting high school students committed to sustainable energy solutions. For future leaders in renewable energy.,https://www.fastweb.com/college-scholarships/renewable-energy-hs,Fastweb,Scholarship,"Engineering, Environmental Science, Physics",12-Sep,Free,Online,Variable (application),Variable,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
High School Biology Scholarship,Scholarship for high school students excelling in biological sciences. For students planning biology or life sciences studies.,https://www.fastweb.com/college-scholarships/biology-hs,Fastweb,Scholarship,"Biology, Life Sciences",12-Sep,Free,Online,Variable (application),Variable,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
High School Game Development Scholarship,"For high school students pursuing game development, combining computer science with creative design.",https://www.fastweb.com/college-scholarships/game-development-hs,Fastweb,Scholarship,"Computer Science, Game Design, Technology",12-Sep,Free,Online,Variable (application),Variable,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
High School Mechanical Engineering Scholarship,"For high school students interested in mechanical engineering. Supporting students in design, manufacturing, and mechanical systems.",https://www.fastweb.com/college-scholarships/mechanical-engineering-hs,Fastweb,Scholarship,"Mechanical Engineering, Engineering",12-Sep,Free,Online,Variable (application),Variable,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
High School Electrical Engineering Scholarship,Merit-based scholarship for high school students interested in electrical engineering. Recognizing excellence in electrical systems and electronics.,https://www.fastweb.com/college-scholarships/electrical-engineering-hs,Fastweb,Scholarship,"Electrical Engineering, Engineering",12-Sep,Free,Online,Variable (application),Variable,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
High School Civil Engineering Scholarship,For high school students interested in civil engineering and infrastructure development. Building tomorrow's infrastructure.,https://www.fastweb.com/college-scholarships/civil-engineering-hs,Fastweb,Scholarship,"Civil Engineering, Engineering",12-Sep,Free,Online,Variable (application),Variable,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
High School Materials Science Scholarship,For high school students interested in materials science and engineering. Advancing materials research and innovation.,https://www.fastweb.com/college-scholarships/materials-science-hs,Fastweb,Scholarship,"Materials Science, Engineering, Chemistry",12-Sep,Free,Online,Variable (application),Variable,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
High School Biotechnology Scholarship,For high school students in biotechnology and genetic engineering. Supporting biotech innovation and research.,https://www.fastweb.com/college-scholarships/biotechnology-hs,Fastweb,Scholarship,"Biotechnology, Biology, Chemistry",12-Sep,Free,Online,Variable (application),Variable,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
High School Geology and Earth Science Scholarship,"Supporting high school students in geology, geophysics, and earth sciences. Understanding our planet.",https://www.fastweb.com/college-scholarships/geology-hs,Fastweb,Scholarship,"Geology, Earth Science, Environmental Science",12-Sep,Free,Online,Variable (application),Variable,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
High School Marine Biology Scholarship,For high school students interested in marine biology and oceanography. Exploring ocean sciences and marine life.,https://www.fastweb.com/college-scholarships/marine-biology-hs,Fastweb,Scholarship,"Marine Biology, Biology, Environmental Science",12-Sep,Free,Online,Variable (application),Variable,Low,Varies,None,TRUE,Varies by scholarship,None,Free,FALSE,TRUE,TRUE,Medium,TRUE,FALSE,Required,National,Optional,FALSE,None
