name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
3D Design and Printing,Create 3D models using Tinkercad for ages 9-14. Learn CAD design and 3D printing concepts.,https://outschool.com/classes/stem,Outschool,Online Class,"3D Design, Engineering, Technology",4-8,Paid,Online,6 weeks (1 hour/week),None,High,Rolling,Medium,True,Optional,Per-Class,$50-$500,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
Data Science for Teens,"Introduction to data analysis for ages 13-17. Python, pandas, visualization, and machine learning basics.",https://outschool.com/classes/stem,Outschool,Online Class,"Data Science, Programming, Statistics",8-12,Paid,Online,12 weeks (1.5 hours/week),Medium,High,Rolling,Medium,True,Optional,Per-Class,$50-$500,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
Artificial Intelligence Basics,"Introduction to AI and machine learning for ages 12-16. Neural networks, training models, and AI applications.",https://outschool.com/classes/stem,Outschool,Online Class,"Artificial Intelligence, Computer Science, Machine Learning",7-10,Paid,Online,10 weeks (1.5 hours/week),Medium,High,Rolling,Medium,True,Optional,Per-Class,$50-$500,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
Cybersecurity for Beginners,"Learn online safety and ethical hacking for ages 12-17. Network security, encryption, and safe computing practices.",https://outschool.com/classes/stem,Outschool,Online Class,"Cybersecurity, Computer Science, Technology",7-12,Paid,Online,8 weeks (1 hour/week),Low,High,Rolling,Medium,True,Optional,Per-Class,$50-$500,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
Science Explorers for Young Kids,"Hands-on science experiments for ages 5-8. Learn about animals, plants, weather, and simple machines.",https://outschool.com/classes/science,Outschool,Online Class,"Science, Biology, Physics",K-2,Paid,Online,6 weeks (30 min/week),None,High,Rolling,Medium,True,Optional,Per-Class,$50-$500,False,True,True,Medium,True,False,Required,International,Medium,True,Teacher
Math Fun with Games,"Learn math through games for ages 6-9. Addition, subtraction, shapes, and patterns in engaging activities.",https://outschool.com/classes/math,Outschool,Online Class,Mathematics,1-3,Paid,Online,8 weeks (30 min/week),None,High,Rolling,Medium,True,Optional,Per-Class,$50-$500,False,True,True,Medium,True,False,Required,International,Medium,True,Teacher
Coding for Pre-Readers,Visual coding for ages 4-7 using ScratchJr. Learn sequencing and problem-solving through play.,https://outschool.com/classes/coding,Outschool,Online Class,"Computer Science, Programming",PreK-1,Paid,Online,4 weeks (30 min/week),None,High,Rolling,Medium,True,Optional,Per-Class,$50-$500,False,True,True,Medium,True,False,Required,International,High,True,Teacher
Animal Science for Kids,"Learn about animals and habitats for ages 6-10. Zoology, animal behavior, and conservation.",https://outschool.com/classes/science,Outschool,Online Class,"Biology, Zoology, Science",1-4,Paid,Online,6 weeks (45 min/week),None,High,Rolling,Medium,True,Optional,Per-Class,$50-$500,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
Dinosaurs and Paleontology,"Explore prehistoric life for ages 7-11. Dinosaurs, fossils, extinction, and paleontology careers.",https://outschool.com/classes/science,Outschool,Online Class,"Paleontology, Science, Biology",2-5,Paid,Online,4 weeks (45 min/week),None,High,Rolling,Medium,True,Optional,Per-Class,$50-$500,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
Weather and Climate for Kids,"Learn about weather patterns for ages 8-12. Meteorology, clouds, storms, and climate change basics.",https://outschool.com/classes/science,Outschool,Online Class,"Meteorology, Earth Science, Climate Science",3-6,Paid,Online,6 weeks (45 min/week),None,High,Rolling,Medium,True,Optional,Per-Class,$50-$500,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
