name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
AoPS Calculus,"Rigorous calculus course covering limits, derivatives, integrals, and applications. Exceeds AP Calculus BC curriculum with competition problems.",https://artofproblemsolving.com/online-school,Art of Problem Solving,Learning Platform,Mathematics,10-12,Paid,Online,12-15 weeks (3-4 hours/week),High,High,Session-based,High,True,Not required,Course-Materials,$500-$1000,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS Olympiad Geometry,"Advanced geometry for mathematical olympiads covering power of a point, homothety, inversions, and complex geometry techniques. For USAMO preparation.",https://artofproblemsolving.com/online-school,Art of Problem Solving,Learning Platform,Mathematics,9-12,Paid,Online,12-15 weeks (3-4 hours/week),High,High,Session-based,High,True,Not required,Course-Materials,$500-$1000,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS MATHCOUNTS/AMC 8 Basics,"Preparation for MATHCOUNTS and AMC 8 competitions. Covers problem-solving strategies, time management, and all competition topics for middle school students.",https://artofproblemsolving.com/online-school,Art of Problem Solving,Learning Platform,Mathematics,6-8,Paid,Online,8-12 weeks (3-4 hours/week),Medium,High,Session-based,High,True,Not required,Course-Materials,$500-$1000,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS AMC 10 Problem Series,"Intensive AMC 10 preparation with past problems, strategies, and mock competitions. Covers algebra, geometry, number theory, and counting.",https://artofproblemsolving.com/online-school,Art of Problem Solving,Learning Platform,Mathematics,9-10,Paid,Online,8-12 weeks (3-4 hours/week),High,High,Session-based,High,True,Not required,Course-Materials,$500-$1000,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS AMC 12 Problem Series,"Advanced AMC 12 preparation with difficult problems and competition strategies. Focuses on advanced algebra, precalculus, and problem-solving techniques.",https://artofproblemsolving.com/online-school,Art of Problem Solving,Learning Platform,Mathematics,10-12,Paid,Online,8-12 weeks (3-4 hours/week),High,High,Session-based,High,True,Not required,Course-Materials,$500-$1000,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS AIME Problem Series,Preparation for AIME (American Invitational Mathematics Examination) with challenging problems requiring deep understanding and creative problem-solving.,https://artofproblemsolving.com/online-school,Art of Problem Solving,Learning Platform,Mathematics,9-12,Paid,Online,8-12 weeks (4-5 hours/week),High,High,Session-based,High,True,Not required,Course-Materials,$500-$1000,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS USAMO Preparation,"Elite preparation for USA Mathematical Olympiad covering proof-writing, advanced problem-solving, and olympiad-level mathematics across all competition areas.",https://artofproblemsolving.com/online-school,Art of Problem Solving,Learning Platform,Mathematics,9-12,Paid,Online,12-15 weeks (5-6 hours/week),High,High,Session-based,High,True,Not required,Course-Materials,$500-$1000,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS Introduction to Programming with Python,"Learn Python programming fundamentals including variables, loops, functions, and basic algorithms. Project-based approach with mathematical applications.",https://artofproblemsolving.com/online-school,Art of Problem Solving,Learning Platform,"Computer Science, Programming",6-10,Paid,Online,12-15 weeks (3-4 hours/week),None,High,Session-based,High,True,Not required,Course-Materials,$500-$1000,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS Intermediate Programming with Python,"Advanced Python covering data structures, object-oriented programming, recursion, and algorithm design. Prepares for competitive programming.",https://artofproblemsolving.com/online-school,Art of Problem Solving,Learning Platform,"Computer Science, Programming",8-12,Paid,Online,12-15 weeks (3-4 hours/week),Medium,High,Session-based,High,True,Not required,Course-Materials,$500-$1000,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS USACO Bronze Preparation,"Preparation for USA Computing Olympiad Bronze division. Learn algorithms, data structures, and problem-solving for competitive programming.",https://artofproblemsolving.com/online-school,Art of Problem Solving,Learning Platform,"Computer Science, Algorithms",8-12,Paid,Online,12-15 weeks (4-5 hours/week),Medium,High,Session-based,High,True,Not required,Course-Materials,$500-$1000,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS USACO Silver Preparation,"Advanced competitive programming for USACO Silver division covering graph algorithms, dynamic programming, and advanced data structures.",https://artofproblemsolving.com/online-school,Art of Problem Solving,Learning Platform,"Computer Science, Algorithms",9-12,Paid,Online,12-15 weeks (5-6 hours/week),High,High,Session-based,High,True,Not required,Course-Materials,$500-$1000,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS Introduction to Java,"Comprehensive Java programming course covering object-oriented principles, data structures, and algorithms. Prepares for AP Computer Science A.",https://artofproblemsolving.com/online-school,Art of Problem Solving,Learning Platform,"Computer Science, Programming",9-12,Paid,Online,12-15 weeks (3-4 hours/week),Low,High,Session-based,High,True,Not required,Course-Materials,$500-$1000,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS Computer Science Foundations,"Introduction to computer science concepts including binary, logic gates, computer architecture, and computational thinking. No programming experience required.",https://artofproblemsolving.com/online-school,Art of Problem Solving,Learning Platform,Computer Science,6-9,Paid,Online,8-10 weeks (2-3 hours/week),None,High,Session-based,High,True,Not required,Course-Materials,$500-$1000,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS Summer Math Camp - Elementary,"Two-week intensive math camp for elementary students grades 3-5. Daily live classes covering advanced problem-solving, puzzles, and competition preparation.",https://artofproblemsolving.com/summer-programs,Art of Problem Solving,Camp,Mathematics,3-5,Paid,Online,2 weeks (3-4 hours/day),Low,High,Session-based,High,True,Not required,None,$500-$1000,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS Summer Math Camp - Middle School,"Intensive two-week camp for middle school students covering algebra, geometry, counting, and number theory with competition focus.",https://artofproblemsolving.com/summer-programs,Art of Problem Solving,Camp,Mathematics,6-8,Paid,Online,2 weeks (4-5 hours/day),Medium,High,Session-based,High,True,Not required,None,$500-$1000,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS Summer Math Camp - High School,"Advanced two-week camp for high school students preparing for AIME, USAMO, and college-level mathematics. Includes olympiad problem-solving.",https://artofproblemsolving.com/summer-programs,Art of Problem Solving,Camp,Mathematics,9-12,Paid,Online,2 weeks (5-6 hours/day),High,High,Session-based,High,True,Not required,None,$500-$1000,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS Summer Coding Camp - Python,"Two-week Python programming intensive for middle and high school students. Build projects, learn algorithms, and prepare for competitive programming.",https://artofproblemsolving.com/summer-programs,Art of Problem Solving,Camp,"Computer Science, Programming",6-12,Paid,Online,2 weeks (4-5 hours/day),None,High,Session-based,High,True,Not required,None,$500-$1000,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS Summer Game Design Camp,"Learn game development with Python and Pygame. Two-week camp teaching programming, game design, and project development for aspiring game creators.",https://artofproblemsolving.com/summer-programs,Art of Problem Solving,Camp,"Computer Science, Game Design",6-10,Paid,Online,2 weeks (4-5 hours/day),Low,High,Session-based,High,True,Not required,None,$500-$1000,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS Problem Solving Techniques,"Short course teaching essential problem-solving strategies including working backwards, pattern recognition, and strategic guessing for competition math.",https://artofproblemsolving.com/online-school,Art of Problem Solving,Learning Platform,Mathematics,6-10,Paid,Online,4-6 weeks (2-3 hours/week),Low,High,Session-based,Medium,True,Not required,Course-Materials,$100-$500,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS Introduction to Logic Puzzles,"Fun course exploring logic puzzles, brain teasers, and mathematical reasoning. Develops critical thinking skills through engaging problems.",https://artofproblemsolving.com/online-school,Art of Problem Solving,Learning Platform,"Mathematics, Logic",4-8,Paid,Online,4-6 weeks (2-3 hours/week),None,High,Session-based,Medium,True,Not required,Course-Materials,$100-$500,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS Math Jams,"Free live online math problem-solving sessions with expert instructors. Explore interesting problems, discuss solutions, and connect with math enthusiasts.",https://artofproblemsolving.com/,Art of Problem Solving,Learning Platform,Mathematics,6-12,Free,Online,1-2 hours per session,Variable,Medium,Rolling,None,Not applicable,Not required,None,Free,False,True,True,Medium,True,False,Required,International,Low,True,Teacher
AoPS Community Forums,"Free online community with discussion forums covering all areas of mathematics and computer science. Students can ask questions, share solutions, and collaborate on problems.",https://artofproblemsolving.com/,Art of Problem Solving,Learning Platform,"Mathematics, Computer Science",6-12,Free,Online,Self-directed,Variable,Medium,None,None,Not applicable,Not required,None,Free,False,True,True,Medium,True,False,Required,International,Low,True,Community
AoPS Alcumus - Adaptive Learning,Free adaptive learning system that adjusts problem difficulty based on student performance. Covers prealgebra through precalculus with thousands of problems.,https://artofproblemsolving.com/,Art of Problem Solving,Learning Platform,Mathematics,6-12,Free,Online,Self-paced,Variable,Low,None,None,Not applicable,Not required,None,Free,False,True,True,Medium,True,False,Required,International,Low,False,None
AoPS For the Win! Problem Series,Free weekly problem sets with solutions covering all competition math topics. Great for independent study and skill development.,https://artofproblemsolving.com/,Art of Problem Solving,Learning Platform,Mathematics,6-12,Free,Online,1-3 hours/week,Medium,Low,None,None,Not applicable,Not required,None,Free,False,True,True,Medium,True,False,Required,International,Low,False,None
AoPS Contest Preparation Resources,"Free resources including past competition problems, solutions, and strategies for AMC, AIME, MATHCOUNTS, and other contests.",https://artofproblemsolving.com/,Art of Problem Solving,Learning Platform,Mathematics,6-12,Free,Online,Self-directed,Variable,Low,None,None,Not applicable,Not required,None,Free,False,True,True,Medium,True,False,Required,International,Low,False,None
