name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
Lockheed Martin STEM Scholarship,"$10,000 renewable scholarship for high school seniors pursuing engineering or computer science. Four-year renewable award.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Engineering, Computer Science, Aerospace",12,Free,Online,Variable (application),High,Medium,March 31,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Google Generation Scholarship,"$10,000 scholarship for underrepresented minority high school students pursuing computer science. For African American, Hispanic, or Native American students.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Computer Science, Software Engineering, Technology",12,Free,Online,Variable (application),High,Medium,December 1,None,True,Not required,None,Free,True,True,True,High,True,False,Required,National,Optional,False,None
Microsoft Tuition Scholarship,"$5,000 scholarship for high school seniors pursuing computer science or related STEM fields. Partial tuition support for first year.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Computer Science, Software Engineering, Data Science",12,Free,Online,Variable (application),High,Medium,February 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Buick Achievers Scholarship - STEM,"$25,000 renewable scholarship for high school seniors pursuing engineering or technology. Emphasis on first-generation college students.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Engineering, Technology, Computer Science",12,Free,Online,Variable (application),Medium,High,February 28,None,True,Not required,None,Free,False,True,True,High,True,False,Required,National,Optional,False,None
AXA Achievement Scholarship - STEM,"$10,000 scholarship for high school seniors with outstanding STEM achievement and community service. National competition.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"General STEM, Science, Mathematics",12,Free,Online,Variable (application),High,Medium,December 15,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
UNCF-Merck Science Initiative,"$6,900 scholarship for African American high school seniors pursuing life sciences or chemistry. Includes summer research opportunities.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Biology, Chemistry, Life Sciences",12,Free,Online,Variable (application),High,High,January 31,None,True,Not required,None,Free,True,True,True,High,True,False,Required,National,Optional,True,None
Davidson Fellows Scholarship - STEM,"$10,000-$50,000 for high school students with extraordinary STEM projects. Recognizing significant contributions to mathematics and science.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Mathematics, Science, Technology, Engineering",9-12,Free,Online,Variable (application),High,Medium,March 27,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
SMART Scholarship for STEM,"$25,000 scholarship for high school seniors pursuing STEM degrees in specific fields. Includes summer internship opportunities.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Engineering, Computer Science, Mathematics, Physics",12,Free,Online,Variable (application),High,High,December 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,True,None
Elks National Foundation Most Valuable Student - STEM,"$4,000-$12,500 scholarship for high school seniors with outstanding STEM academic achievement. Based on scholarship, leadership, and financial need.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"General STEM, Science, Mathematics",12,Free,Online,Variable (application),High,Medium,November 15,None,True,Considered,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
NSHSS STEM Scholar Award,"$1,000 scholarship for National Society of High School Scholars members pursuing STEM. For students with 3.5+ GPA in science courses.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"General STEM, Science, Technology",10-12,Free,Online,Variable (application),Medium,Low,March 15,None,True,Not required,None,Free,False,True,True,Low,True,False,Required,National,Optional,False,None
Boeing Company Scholarship,"$5,000 scholarship for high school seniors pursuing aerospace engineering or related STEM fields. Renewable for up to four years.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Aerospace Engineering, Engineering, Physics",12,Free,Online,Variable (application),High,Medium,February 28,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
GE-Reagan Foundation Scholarship,"$10,000 renewable scholarship for high school seniors pursuing STEM or business. Emphasis on leadership and entrepreneurial spirit.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"General STEM, Engineering, Technology",12,Free,Online,Variable (application),High,High,January 5,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
AFCEA STEM Major Scholarships,"$5,000 scholarship for high school seniors pursuing STEM degrees in communications, electronics, or computer science fields.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Computer Science, Electronics, Communications Engineering",12,Free,Online,Variable (application),Medium,Medium,March 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Regeneron Science Talent Search,"$2,000-$250,000 for high school seniors with exceptional STEM research. Top 40 finalists invited to Washington DC for judging.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Science, Mathematics, Engineering",12,Free,Online,Variable (application),High,Medium,November 15,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
NACA Regional Council Student Leader Scholarship - STEM,"$500-$1,000 for high school students pursuing STEM with demonstrated leadership. For student council members and leaders.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"General STEM, Science, Technology",11-12,Free,Online,Variable (application),Low,Low,May 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Horatio Alger STEM Scholarship,"$25,000 scholarship for high school seniors pursuing STEM who have overcome adversity. For students facing financial hardship.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"General STEM, Engineering, Science",12,Free,Online,Variable (application),Medium,High,October 25,None,True,Required,None,Free,False,True,True,High,True,False,Required,National,Optional,False,None
SMART Girls Scholarship,"$3,000 scholarship for female high school students pursuing STEM degrees. Supporting women in science, mathematics, and technology.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"General STEM, Mathematics, Science, Technology",11-12,Free,Online,Variable (application),Medium,Medium,March 31,None,True,Not required,None,Free,True,True,True,High,True,False,Required,National,Optional,False,None
National Space Club Keynote Scholarship,"$10,000 scholarship for high school seniors pursuing aerospace or space-related STEM fields. For students passionate about space exploration.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Aerospace Engineering, Physics, Astronomy",12,Free,Online,Variable (application),High,Medium,December 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
NAMEPA Scholarship Foundation STEM Award,"$5,000 scholarship for minority high school students pursuing STEM degrees. National Action Council for Minorities in Engineering award.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Engineering, Computer Science, Technology",12,Free,Online,Variable (application),Medium,Medium,March 15,None,True,Not required,None,Free,True,True,True,High,True,False,Required,National,Optional,False,None
AWS Girls Tech Program Scholarship,"$3,000 scholarship for female high school students pursuing computer science or cloud computing. Supporting women in technology careers.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Computer Science, Cloud Computing, Technology",11-12,Free,Online,Variable (application),Medium,Medium,April 1,None,True,Not required,None,Free,True,True,True,High,True,False,Required,National,Optional,False,None
Science Olympiad Scholarship,"$1,500 scholarship for high school Science Olympiad competitors pursuing STEM. For students who participated in state or national competitions.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"General STEM, Science, Engineering",11-12,Free,Online,Variable (application),Medium,Low,May 15,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
First Robotics Scholarship,"$2,000 scholarship for FIRST Robotics Competition participants pursuing engineering or computer science. For team members demonstrating leadership.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Robotics, Engineering, Computer Science",11-12,Free,Online,Variable (application),Medium,Low,April 30,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Environmental Protection Agency STEM Scholarship,"$4,000 scholarship for high school students pursuing environmental science or engineering. For students committed to environmental protection.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Environmental Science, Environmental Engineering, Biology",11-12,Free,Online,Variable (application),Medium,Medium,March 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Biomimicry Institute Youth Design Challenge Scholarship,"$5,000 scholarship for high school students creating nature-inspired solutions. For students using biology to solve engineering challenges.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Engineering, Biology, Environmental Science",9-12,Free,Online,Variable (application),Medium,Medium,April 15,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
NAACP ACT-SO STEM Award,"$3,000 scholarship for African American high school students excelling in STEM competitions. Afro-Academic, Cultural, Technological and Scientific Olympics.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"General STEM, Science, Technology, Engineering",9-12,Free,Online,Variable (application),Medium,Medium,March 31,None,True,Not required,None,Free,True,True,True,High,True,False,Required,National,Optional,False,None
Thurgood Marshall College Fund STEM Scholarship,"$6,200 scholarship for students attending HBCUs pursuing STEM fields. Supporting students at historically black colleges and universities.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"General STEM, Engineering, Computer Science, Science",12,Free,Online,Variable (application),Medium,High,April 1,None,True,Considered,None,Free,True,True,True,High,True,False,Required,National,Optional,False,None
Siemens Foundation Scholarship,"$2,500 scholarship for high school students pursuing engineering or computer science. Supporting future innovators in STEM fields.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Engineering, Computer Science, Technology",11-12,Free,Online,Variable (application),Medium,Medium,February 28,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
NCWIT Aspirations in Computing Award,"$500-$10,000 scholarship for female high school students pursuing computing. National Center for Women & Information Technology award.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Computer Science, Information Technology, Software Engineering",9-12,Free,Online,Variable (application),Medium,Medium,November 15,None,True,Not required,None,Free,True,True,True,High,True,False,Required,National,Optional,True,None
ASM Materials Education Foundation Scholarship,"$3,000 scholarship for high school seniors pursuing materials science or engineering. Supporting future materials scientists.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Materials Science, Engineering, Chemistry",12,Free,Online,Variable (application),High,Medium,May 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
AMS Weather Band Scholarship,"$2,500 scholarship for high school seniors pursuing atmospheric science or meteorology. American Meteorological Society award.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Atmospheric Science, Meteorology, Environmental Science",12,Free,Online,Variable (application),Medium,Medium,February 1,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Stokes Educational Scholarship Program (NSA),"$30,000 scholarship for high school seniors pursuing computer science or cybersecurity. National Security Agency sponsored program.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Computer Science, Cybersecurity, Mathematics",12,Free,Online,Variable (application),High,High,November 15,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,True,None
Barry Goldwater Scholarship,"$7,500 scholarship for high school juniors/seniors pursuing research careers in STEM. Covers sophomore through senior years.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Science, Mathematics, Engineering",11-12,Free,Online,Variable (application),High,High,January 27,None,True,Not required,None,Free,False,True,True,Medium,True,False,Required,National,Optional,False,None
Generation Google Scholarship - North America,"$10,000 scholarship for underrepresented minorities and women pursuing computer science. Includes Google mentorship opportunities.",https://bigfuture.collegeboard.org/scholarships,College Board BigFuture,Scholarship,"Computer Science, Software Engineering, Technology",12,Free,Online,Variable (application),High,High,December 1,None,True,Not required,None,Free,True,True,True,High,True,False,Required,National,Optional,True,None
