name,description,url,source,category,stem_fields,target_grade,cost,location_type,time_commitment,prerequisite_level,support_level,deadline,financial_barrier_level,financial_aid_available,family_income_consideration,hidden_costs_level,cost_category,diversity_focus,underrepresented_friendly,first_gen_support,cultural_competency,rural_accessible,transportation_required,internet_dependency,regional_availability,family_involvement_required,peer_network_building,mentor_access_level
DMA Video Production & Editing,"Learn professional video editing with Adobe Premiere and After Effects. Create films and understand media production.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Media Production, Technology, Design",6-8,Paid,In-person,1 week,None,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA Esports & Game Strategy,"Competitive gaming camp with strategic thinking and teamwork. Learn game analysis and professional esports skills.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Esports, Game Design, Technology",9-12,Paid,In-person,1 week,None,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA Digital Art & Design,"Create digital artwork using Photoshop and Illustrator. Learn graphic design principles and digital illustration.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Digital Art, Design, Technology",6-8,Paid,In-person,1 week,None,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA Web Development Camp,"Build responsive websites using HTML, CSS, and JavaScript. Learn full-stack web development fundamentals.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Web Development, Computer Science, Programming",9-12,Paid,In-person,1 week,None,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA Drone Programming,"Program and fly drones while learning aeronautics and robotics. Combine hardware with software skills.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Robotics, Programming, Engineering",6-8,Paid,In-person,1 week,Low,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA Music Production & DJing,"Create electronic music using digital audio workstations. Learn music theory and production techniques.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Music Technology, Digital Media, Design",6-8,Paid,In-person,1 week,None,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA Fortnite Creative Camp,"Design custom Fortnite maps and game modes. Learn level design and game mechanics.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Game Design, Programming, Technology",6-8,Paid,In-person,1 week,None,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA YouTube Content Creation,"Learn video production, editing, and content strategy for YouTube. Build an online presence and media skills.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Media Production, Digital Marketing, Technology",6-8,Paid,In-person,1 week,None,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA Machine Learning & Data Science,"Introduction to data science and machine learning with Python. Analyze datasets and build predictive models.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Data Science, Artificial Intelligence, Programming",9-12,Paid,In-person,1 week,Medium,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA Scratch Programming,"Visual programming with Scratch for beginners. Learn coding logic through interactive games and animations.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Computer Science, Programming, Game Design",3-5,Paid,In-person,1 week,None,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA Intro to Engineering,"Hands-on engineering challenges using STEM kits. Build bridges, machines, and learn physics principles.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Engineering, Physics, Design",3-5,Paid,In-person,1 week,None,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA Blockchain & Cryptocurrency,"Understand blockchain technology and cryptocurrency fundamentals. Learn about decentralized systems and digital assets.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Computer Science, Technology, Economics",9-12,Paid,In-person,1 week,Medium,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA AI Ethics & Society,"Explore ethical implications of artificial intelligence. Discuss AI bias, privacy, and responsible technology development.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Artificial Intelligence, Ethics, Computer Science",9-12,Paid,In-person,1 week,Low,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,High,False,True,None,National,High,True,Professional
DMA Advanced Unity Game Dev,"Advanced game development with Unity engine. Create complex 3D games with physics, AI, and multiplayer features.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Game Design, Computer Science, Programming",9-12,Paid,In-person,1 week,High,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA Arduino Engineering,"Build electronic projects with Arduino microcontrollers. Learn circuit design and embedded programming.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Engineering, Robotics, Programming",6-8,Paid,In-person,1 week,Low,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA Photography & Photoshop,"Learn digital photography and photo editing. Master camera techniques and Adobe Photoshop skills.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Photography, Digital Art, Technology",6-8,Paid,In-person,1 week,None,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA App Inventor for Beginners,"Create mobile apps without coding using MIT App Inventor. Learn app design and user interface principles.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Mobile Development, Computer Science, Design",3-5,Paid,In-person,1 week,None,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA Competitive Programming,"Prepare for coding competitions with algorithm training. Solve complex problems and optimize code efficiency.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Computer Science, Algorithms, Programming",9-12,Paid,In-person,1 week,High,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA Game Art & Animation,"Create 2D and 3D game assets using professional tools. Learn character design and animation techniques.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Game Design, Digital Art, Animation",6-8,Paid,In-person,1 week,Low,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA Discord Bot Development,"Build custom Discord bots using Python. Learn API integration and bot programming.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Programming, Computer Science, Web Development",9-12,Paid,In-person,1 week,Low,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA Environmental Tech & Sustainability,"Use technology to solve environmental challenges. Learn about renewable energy and sustainable design.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Environmental Science, Engineering, Technology",6-8,Paid,In-person,1 week,None,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,High,False,True,None,National,High,True,Professional
DMA Raspberry Pi Projects,"Build computer projects with Raspberry Pi. Learn Linux, hardware interfacing, and embedded systems.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Computer Science, Engineering, Programming",9-12,Paid,In-person,1 week,Medium,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
DMA Podcast Production,"Create and produce podcasts from concept to publication. Learn audio editing and storytelling techniques.",https://www.digitalmediaacademy.org/summer-camps,Digital Media Academy,Camp,"Media Production, Technology, Communication",6-8,Paid,In-person,1 week,None,High,Rolling,High,True,Not required,Travel-Meals,$1000+,False,True,True,Medium,False,True,None,National,High,True,Professional
